Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-251.9455	-368.6147	116.6692	0.0141048	0.00221564	0.00123789	0.00351605	0.00134453	0.0014402	0.00774965	0.00807555	0.00527862	0.00825476	0.000413881	0.00806875	0.000345403	0.00361382	0.000299512	0.00398818	0.00111648	0.00357419	0.0018221	0.000187013	0.0149255	0.00411686	0.000194558	0.0102374	0.00737229	0.00488302	0.0278156	0.00694209	0.00526626	0.00370646	0.0134912	0.00493342	0.00453497	0.00779768	0.0054025	0.00036734	0.00491853	0.000291876	0.0135638	0.0109315	0.0106193	0.000681864	0.00924515	0.0116985	0.0025185	0.0156026	7.62679e-06	0.00590075	0.00206389	0.0112233	0.00284986	0.00555643	0.00352072	0.000459293	0.0238322	0.0244205	0.00359361	0.0173019	0.020059	0.00506151	0.0189221	0.00736755	0.0095048	0.00357888	0.00741421	0.025348	0.000525371	0.0232454	0.0248692	8.44771e-05	0.00920666	0.0166558	0.0187376	0.7274982	1.272502	0.129564	0.36911	0.732758	1.36471	2.70922	7.7182	1.47765	1.749148	0.0247445	0.00388698	0.00217167	0.00616832	0.00235875	0.00252659	0.0135955	0.0141672	0.00926047	0.0144816	0.000726086	0.0141553	0.000605953	0.00633985	0.000525444	0.0069966	0.00195867	0.00627033	0.00319657	0.000328083	0.0261843	0.00722236	0.00034132	0.0179599	0.0129335	0.00856645	0.0487979	0.0121788	0.00923878	0.00650237	0.0236681	0.00865487	0.00795585	0.0136797	0.00947779	0.000644438	0.00862875	0.000512048	0.0237954	0.0191774	0.0186298	0.00119622	0.0162191	0.0205231	0.00441829	0.0273723	1.33799e-05	0.0103519	0.00362075	0.0196895	0.0049996	0.00974784	0.00617651	0.000805753	0.0418097	0.0428418	0.0063044	0.0303534	0.0351903	0.00887958	0.0331957	0.0129252	0.0166746	0.00627855	0.013007	0.0444689	0.000921677	0.0407802	0.0436289	0.000148201	0.0161516	0.0292198	0.032872	0.636251	0.363749	0.5700166
30	-251.2842	-367.724	116.4397	0.00888316	0.0188078	0.00279671	0.00451616	0.00207049	0.00467831	0.00101377	0.0137744	0.0097475	0.0119756	0.00107875	0.00289382	0.00396178	0.000916278	0.00244706	0.00431175	0.00371857	0.0090982	0.00182054	0.00737951	0.0100066	0.00417982	0.000109382	0.00320921	0.00808163	0.000150563	0.00304018	0.00377992	0.00268716	0.0165492	0.0255234	0.0061836	0.0156573	0.00837638	0.00585788	0.00282188	0.000794924	0.000191247	0.0370167	0.0173494	0.00435549	0.00803669	0.0119774	0.00415866	0.041538	0.00335568	0.0177583	0.00486942	0.00308979	0.041807	0.000209745	0.00600724	0.000739032	0.00590211	0.0181274	0.0056562	0.0117489	0.00727744	0.0270074	0.00445273	0.0166117	0.0059165	0.0308097	0.0130224	0.0272628	0.0253391	0.00496678	0.047012	0.0264971	0.00312089	0.00792953	0.00734031	0.0207293	0.6577582	1.342242	0.136198	0.378209	0.738346	1.35438	2.64404	7.34228	1.441546	2.040631	0.0118113	0.0250074	0.00371859	0.00600482	0.00275299	0.00622041	0.00134794	0.0183149	0.0129606	0.0159231	0.00143433	0.0038477	0.0052677	0.00121831	0.00325368	0.00573303	0.00494433	0.0120972	0.00242064	0.00981201	0.0133051	0.00555761	0.000145437	0.00426706	0.0107456	0.000200192	0.00404231	0.0050259	0.00357292	0.0220043	0.0339366	0.0082219	0.0208184	0.0111375	0.00778881	0.00375205	0.00105695	0.000254288	0.0492185	0.0230683	0.00579119	0.0106858	0.0159255	0.00552948	0.0552302	0.00446181	0.0236119	0.00647452	0.00410828	0.0555878	0.000278884	0.0079874	0.000982639	0.00784762	0.0241027	0.00752065	0.0156217	0.0096763	0.0359098	0.00592048	0.0220875	0.00786675	0.0409655	0.0173149	0.0362494	0.0336915	0.00660397	0.0625085	0.0352313	0.00414963	0.0105433	0.0097599	0.0275623	0.671121	0.328879	0.7520893
60	-237.3504	-353.5514	116.201	0.00207792	0.0156464	0.00946657	0.0114442	0.000470779	0.00135667	0.0015206	0.024177	0.00603416	0.0045452	0.000265505	0.00352411	0.000770921	0.00445174	0.00562438	0.00611961	0.00374427	0.00599013	0.00727026	0.0131545	0.0074219	0.00173923	0.000137113	0.0121798	0.00504969	0.00150252	0.00610199	0.00528192	0.00664443	0.0201538	0.0310825	0.0025453	0.0171388	0.0167723	0.00200812	0.0034365	0.00188158	0.00102501	0.0441851	0.0517449	0.0137797	0.031786	0.00843479	0.0115143	0.0505853	0.00730019	0.004878	0.0395729	0.00567606	0.0648768	0.00230086	0.0125121	0.000742057	0.00985782	0.0888761	0.00996648	0.000934181	0.0169323	0.12629	0.0300458	0.0222224	0.00924005	0.0600119	0.0027973	0.0344367	0.0308581	0.0117795	0.0552058	0.0161559	0.00385949	0.00438987	0.00916554	0.0147482	0.5852256	1.414774	0.226244	0.484424	0.79762	1.25373	2.06431	4.42001	1.074583	2.417486	0.00176481	0.0132888	0.0080401	0.00971976	0.00039984	0.00115224	0.00129147	0.0205339	0.0051249	0.0038603	0.000225497	0.00299308	0.000654755	0.00378093	0.00477687	0.00519747	0.00318006	0.00508751	0.00617474	0.0111723	0.00630353	0.00147715	0.000116452	0.0103445	0.00428878	0.00127611	0.00518251	0.00448601	0.00564322	0.0171169	0.0263988	0.00216176	0.0145563	0.014245	0.00170552	0.00291867	0.00159805	0.000870557	0.0375271	0.0439477	0.0117033	0.0269963	0.0071638	0.00977924	0.0429628	0.00620016	0.00414296	0.0336099	0.00482076	0.0551009	0.00195415	0.0106267	0.00063024	0.0083724	0.0754838	0.00846468	0.000793414	0.0143808	0.10726	0.0255183	0.0188738	0.00784771	0.050969	0.00237579	0.0292476	0.0262082	0.0100045	0.0468871	0.0137214	0.00327793	0.00372838	0.00778443	0.0125259	0.707387	0.292613	1.17742
90	-248.6758	-364.6914	116.0155	0.00365017	0.0258912	0.000339635	0.00504651	0.00140737	0.00257823	0.0028267	0.022523	0.0213551	0.00475903	8.38055e-05	0.00857224	0.00123797	0.00476478	0.00250031	0.00268498	0.00652266	0.00517701	0.0174775	0.00954894	0.0205091	0.0105837	4.68858e-05	0.0224168	0.00298173	0.00496209	0.0284516	0.00707076	0.0129619	0.00585203	0.0325448	0.00349229	0.00654325	0.0175614	0.00723825	0.00250173	0.0113875	0.00619847	0.017012	0.0162698	0.0458885	0.00373519	0.00699807	0.00172096	0.0226775	0.00146223	0.000665949	0.0145818	0.00875713	0.0549873	0.00797974	0.00478234	0.00305237	0.0103216	0.0826499	0.00846316	0.000551083	0.011332	0.103743	0.0254866	0.00407493	0.000634161	0.0684929	0.0134065	0.00688949	0.0190922	0.010416	0.0426614	0.00132079	0.0134361	0.00891669	0.0127309	0.011036	0.4931904	1.50681	0.206606	0.46344	0.786676	1.27117	2.15778	4.84013	1.140238	3.055229	0.00358394	0.0254214	0.000333473	0.00495496	0.00138184	0.00253146	0.00277542	0.0221144	0.0209676	0.00467269	8.22851e-05	0.00841672	0.00121551	0.00467834	0.00245495	0.00263627	0.00640432	0.00508309	0.0171605	0.00937571	0.0201371	0.0103917	4.60351e-05	0.0220102	0.00292764	0.00487207	0.0279354	0.00694249	0.0127267	0.00574586	0.0319544	0.00342893	0.00642454	0.0172428	0.00710693	0.00245634	0.0111809	0.00608601	0.0167034	0.0159746	0.045056	0.00366743	0.00687111	0.00168973	0.0222661	0.0014357	0.000653867	0.0143172	0.00859826	0.0539897	0.00783497	0.00469558	0.00299699	0.0101343	0.0811505	0.00830962	0.000541085	0.0111264	0.10186	0.0250242	0.004001	0.000622656	0.0672503	0.0131633	0.0067645	0.0187459	0.010227	0.0418874	0.00129682	0.0131923	0.00875492	0.0125	0.0108357	0.753405	0.246595	1.018477
120	-246.7039	-362.5906	115.8867	0.00337457	0.0540975	0.00322342	0.0262317	0.00413683	0.00563635	0.00983738	0.0710207	0.0372178	0.0149697	0.000284238	0.0110228	0.0037826	0.0377871	0.00279991	0.00922017	0.0234828	0.00476076	0.0107991	0.0176549	0.0168251	0.0137254	0.00979352	0.00659905	0.00192146	0.0229361	0.0453424	0.0414631	0.0125008	0.00912316	0.0748044	0.0172611	0.0183382	0.0118933	0.0260357	0.0023303	0.00169875	0.00161221	0.0311422	0.0902613	0.0831811	0.00465622	0.00568392	0.00899431	0.0907032	0.0365585	0.000200358	0.061091	0.0160308	0.0826192	0.0138782	0.0097103	0.00432688	0.0142171	0.180679	0.00552555	0.00106691	0.0150685	0.10193	0.00463409	0.0226188	0.00733746	0.0246404	0.00628247	0.000367389	0.0198726	0.00851658	0.0175683	0.0154377	0.0126731	0.0198409	0.0260485	0.0507476	0.67794	1.32206	0.306948	0.562134	0.835516	1.19687	1.77893	3.25788	0.8540003	1.950113	0.00189619	0.0303977	0.00181126	0.0147398	0.00232451	0.0031671	0.00552769	0.039907	0.0209129	0.00841159	0.000159715	0.00619377	0.00212547	0.0212328	0.00157329	0.00518088	0.0131952	0.0026751	0.00606806	0.00992042	0.00945413	0.00771239	0.00550304	0.00370805	0.00107968	0.012888	0.0254782	0.0232984	0.00702427	0.00512637	0.0420331	0.00969912	0.0103044	0.00668292	0.0146296	0.00130941	0.000954537	0.000905912	0.017499	0.0507184	0.04674	0.00261636	0.00319384	0.00505396	0.0509668	0.0205425	0.000112582	0.0343274	0.00900783	0.0464243	0.00779827	0.00545628	0.0024313	0.00798871	0.101525	0.00310484	0.000599505	0.00846709	0.0572753	0.00260392	0.0127097	0.00412297	0.0138456	0.00353016	0.000206438	0.0111666	0.00478552	0.00987173	0.00867456	0.00712111	0.0111487	0.0146368	0.0285154	0.66103	0.33897	1.779655
150	-261.3052	-377.9344	116.6292	0.00439539	0.0547103	0.00378365	0.0147404	0.00327853	0.00197119	0.0246143	0.117625	0.0195247	0.0076025	0.00754083	0.00341406	0.00165522	0.0385456	0.0027425	0.00261011	0.00202315	0.0059271	0.0200588	0.0298624	0.0191015	0.01457	0.0227941	0.0108127	0.00719738	0.0224658	0.0137608	0.0129295	0.0253454	0.00826249	0.0732706	0.00139472	0.0201065	0.0116494	0.0255019	0.00949341	0.0110799	0.000330512	0.0257502	0.0334385	0.0149709	0.00734093	0.00145781	0.00493835	0.0148087	0.0198353	0.00139028	0.0163633	0.0179805	0.0583223	0.00576509	0.0171674	0.00926543	0.00336138	0.0844255	0.0308148	0.00075293	0.0155674	0.118063	0.00916188	0.0450271	0.0043076	0.012377	0.00338771	0.000697772	0.017132	0.00326123	0.0147582	0.00885589	0.00471856	0.019434	0.0168493	0.0497071	0.6996263	1.300374	0.378884	0.622926	0.862716	1.15913	1.60533	2.63933	0.7017564	1.858669	0.00316637	0.0394125	0.00272569	0.0106188	0.0023618	0.00142001	0.0177318	0.0847351	0.0140653	0.00547672	0.0054323	0.00245943	0.0011924	0.0277676	0.00197565	0.00188029	0.00145745	0.00426979	0.0144501	0.0215124	0.0137604	0.010496	0.0164205	0.00778928	0.00518488	0.016184	0.00991309	0.00931423	0.0182584	0.00595217	0.052783	0.00100474	0.0144844	0.00839207	0.0183712	0.00683891	0.00798182	0.000238096	0.01855	0.0240886	0.0107848	0.00528829	0.00105018	0.00355751	0.0106679	0.0142891	0.00100153	0.0117879	0.0129529	0.0420145	0.00415308	0.0123671	0.00667467	0.00242149	0.0608188	0.0221985	0.000542399	0.0112145	0.0850505	0.00660007	0.0324368	0.00310313	0.00891617	0.00244046	0.000502664	0.0123416	0.00234934	0.0106316	0.00637965	0.00339917	0.014	0.012138	0.0358082	0.650187	0.349813	1.388147
180	-240.716	-357.0619	116.3459	0.0131251	0.0101278	0.0015969	0.00298311	0.00919663	0.00279089	0.0338693	0.0285119	0.0602003	0.00241404	0.00180114	0.00332926	0.00306822	0.0528373	0.0108206	0.00721175	0.0026076	0.00340921	0.00417946	0.0106591	0.00199049	0.013695	0.0293877	0.0068036	0.0266794	0.0221017	0.0143165	0.0110241	0.0217821	0.0238703	0.103171	0.00470271	0.0172381	0.0231457	0.0250492	0.0130629	0.000633639	0.00805221	0.010513	0.0581461	0.0679817	0.0633196	0.0030457	0.00206029	0.0567433	0.00548461	0.0283939	0.0142303	0.000219716	0.0266819	0.0110648	0.0236223	0.0161195	0.00548952	0.116169	0.0386497	0.000341604	0.00206321	0.162454	0.00679345	0.0302759	0.0261266	0.0685078	0.0402448	0.000214054	0.00837112	0.00416422	0.020201	0.0327107	0.0100786	0.0340512	0.0178168	0.0381736	0.7034706	1.296529	0.436614	0.667536	0.881535	1.13439	1.49805	2.29035	0.5992113	1.843047	0.00780341	0.00602138	0.00094942	0.00177358	0.00546778	0.0016593	0.0201367	0.0169515	0.0357915	0.00143525	0.00107085	0.00197938	0.00182418	0.031414	0.0064333	0.00428769	0.00155033	0.00202692	0.00248486	0.00633728	0.00118343	0.00814222	0.0174722	0.00404502	0.015862	0.0131404	0.00851172	0.0065543	0.0129504	0.0141919	0.0613392	0.00279595	0.0102488	0.0137611	0.0148928	0.00776644	0.000376724	0.00478737	0.00625043	0.0345703	0.0404179	0.0376461	0.00181079	0.00122493	0.0337362	0.00326083	0.0168813	0.00846047	0.00013063	0.0158635	0.0065785	0.0140444	0.00958369	0.00326374	0.0690674	0.0229788	0.000203098	0.00122666	0.0965855	0.00403899	0.0180003	0.0155334	0.0407307	0.0239272	0.000127264	0.00497698	0.0024758	0.0120103	0.0194479	0.00599213	0.0202448	0.0105928	0.0226958	0.648265	0.351735	1.681969
210	-258.8455	-375.3906	116.5451	0.0322722	0.00193264	0.000437393	0.0019379	0.00464587	0.0174707	0.0136363	0.0138577	0.0249963	0.00153437	0.00787213	0.00623273	0.00766339	0.0118953	0.00139138	0.00976977	0.0147427	0.00431482	0.00674198	0.00406082	0.000596736	0.00893658	0.0102986	0.0164014	0.01632	0.00669841	0.00875751	0.0202895	0.00769124	0.00508056	0.0496474	0.0309101	0.00509934	0.00337169	0.00359985	0.00799071	0.00511038	0.0195189	0.00960114	0.0271932	0.0411179	0.00731009	0.00457431	0.00172844	0.0340173	0.00537474	0.00893606	0.017799	0.000106214	0.00636527	0.0036349	0.0196116	0.00810126	0.00424895	0.0710619	0.0327267	0.000884121	0.00170247	0.0434445	0.00155581	0.00900651	0.00199363	0.0126089	0.0216758	2.90876e-05	0.0138058	0.00362623	0.00640864	0.00183268	0.00492895	0.00512083	0.015109	0.0539229	0.6104713	1.389529	0.22571	0.483866	0.797333	1.25418	2.06669	4.43047	1.076292	2.276157	0.0352744	0.00211243	0.000478082	0.00211817	0.00507806	0.0190959	0.0149048	0.0151468	0.0273217	0.0016771	0.00860446	0.00681254	0.00837629	0.0130019	0.00152082	0.0106786	0.0161142	0.00471622	0.00736916	0.00443859	0.000652249	0.00976793	0.0112567	0.0179272	0.0178383	0.00732155	0.0095722	0.022177	0.00840673	0.00555319	0.0542659	0.0337856	0.00557371	0.00368535	0.00393473	0.00873407	0.00558578	0.0213347	0.0104943	0.0297229	0.044943	0.00799013	0.00499985	0.00188923	0.0371818	0.00587473	0.00976736	0.0194548	0.000116095	0.00695741	0.00397304	0.021436	0.0088549	0.00464422	0.0776726	0.0357712	0.000966369	0.00186085	0.047486	0.00170054	0.00984436	0.00217909	0.0137819	0.0236923	3.17936e-05	0.0150901	0.00396357	0.00700482	0.00200317	0.00538748	0.00559721	0.0165146	0.0589392	0.694764	0.305236	0.9148903
240	-256.1842	-373.2845	117.1003	0.0132297	0.0156538	0.0010869	0.00551471	0.00171835	0.0162597	0.0220293	0.00295312	0.0140855	0.019636	0.00732647	0.0104796	0.00786133	0.00171861	0.00298995	0.00775051	0.00395558	0.00116256	0.0303022	0.00296708	0.000102187	0.005489	0.00314615	0.010699	0.00574151	0.00295634	0.0217577	0.0214983	0.00449724	0.00402035	0.0122646	0.0287676	0.00870328	0.000386709	0.0118303	0.00934543	0.0012952	0.0181659	0.0135863	0.0434796	0.00719062	0.0076845	0.0042536	0.0108291	0.0114464	0.0106674	0.00553369	0.00422855	5.17603e-05	0.00956066	0.00576967	0.00691114	0.00398519	0.00358737	0.0998203	0.000706493	0.0227421	0.00388425	0.0615905	0.014993	0.0580811	0.00151142	0.00977434	0.00532826	0.00388789	0.00847215	0.00583662	0.00417577	0.0021086	0.00433978	0.00428197	0.0117818	0.0456604	0.860686	1.139314	0.197916	0.453829	0.78155	1.27951	2.20347	5.05265	1.171308	1.323728	0.0150836	0.0178474	0.00123922	0.00628751	0.00195915	0.0185382	0.0251164	0.00336695	0.0160594	0.0223877	0.00835316	0.0119481	0.00896296	0.00195945	0.00340895	0.00883662	0.00450989	0.00132548	0.0345486	0.00338287	0.000116507	0.0062582	0.00358703	0.0121983	0.00654609	0.00337062	0.0248067	0.024511	0.00512745	0.00458374	0.0139833	0.0327989	0.0099229	0.000440899	0.0134881	0.010655	0.0014767	0.0207116	0.0154902	0.0495725	0.00819827	0.00876136	0.00484967	0.0123466	0.0130504	0.0121623	0.00630914	0.00482111	5.90137e-05	0.0109004	0.00657819	0.00787962	0.00454365	0.00409008	0.113808	0.000805496	0.025929	0.00442856	0.0702214	0.017094	0.0662202	0.00172321	0.0111441	0.00607493	0.00443271	0.00965938	0.00665452	0.00476094	0.00240409	0.00494793	0.00488201	0.0134329	0.052059	0.569657	0.430343	0.8770903
270	-245.0789	-361.4039	116.325	0.125253	0.0235241	0.00185197	0.00860647	0.000238695	0.0149549	0.077553	0.00199322	0.0561654	0.0198507	0.00115377	0.0288677	0.00758715	0.0030399	0.005694	0.0163421	0.0066193	0.00263896	0.0176517	0.000467665	0.0187305	0.00141704	0.00867676	0.00376805	0.0193319	0.0193333	0.0139345	0.0108882	0.00806409	0.00718272	0.10659	0.00439308	0.0211811	0.00731448	0.0385243	0.00392807	0.0281917	0.0190287	0.024003	0.0690742	0.0161778	0.0166239	0.00885512	0.0114359	0.0274401	0.0340234	0.0026725	0.0569639	0.00192973	0.00842689	0.0428883	0.00667431	8.89356e-05	0.00329743	0.0638238	0.00801959	0.0271088	0.00104714	0.071697	0.0203584	0.035459	0.00282223	0.085688	0.0119732	0.0183373	0.0247954	0.0302929	0.0154988	0.00810737	0.0351089	0.0137495	0.0280849	0.0183396	0.7091978	1.290802	0.363003	0.610053	0.857114	1.16671	1.6392	2.7548	0.7327171	1.820088	0.0777281	0.0145984	0.00114928	0.00534093	0.000148127	0.0092806	0.0481272	0.00123694	0.0348546	0.0123188	0.000715998	0.0179144	0.00470836	0.00188647	0.00353353	0.0101414	0.00410775	0.00163766	0.0109542	0.000290219	0.0116236	0.000879372	0.00538454	0.00233834	0.0119968	0.0119977	0.00864735	0.00675692	0.00500434	0.00445738	0.0661467	0.00272622	0.0131444	0.00453915	0.0239071	0.00243765	0.017495	0.0118087	0.0148955	0.0428655	0.0100395	0.0103163	0.00549523	0.00709681	0.0170285	0.021114	0.00165847	0.0353501	0.00119754	0.00522948	0.0266152	0.00414188	5.51908e-05	0.00204629	0.0396072	0.00497672	0.0168229	0.000649827	0.0444931	0.0126339	0.0220048	0.0017514	0.0531755	0.00743022	0.0113796	0.0153873	0.0187989	0.00961811	0.0050312	0.0217876	0.00853256	0.0174287	0.011381	0.645401	0.354599	1.61142
