Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-711.0076	-823.9703	112.9627	0.0172074	0.00819435	0.0372787	0.0217968	0.010493	0.0216726	0.0165279	0.0288717	0.0269216	0.000567377	0.053004	0.036321	0.00712142	0.0190522	0.0165923	0.0425598	0.0253369	0.00194474	0.0162322	0.00157883	0.00932718	0.0217018	0.0415407	0.00212949	0.0152833	0.00814078	0.0248024	0.121584	0.0313844	0.00364234	0.0368844	0.0022061	0.0322002	0.0103945	0.0283886	0.00412101	0.00196737	0.0810113	0.0161411	0.0110165	0.00310647	0.0493214	0.0302507	0.0120569	0.0116326	0.0309527	0.02496	0.0527929	0.0660192	0.0143572	0.0214438	0.0129061	0.0324529	0.0189488	0.120948	0.0331197	0.0306728	0.00257902	0.0168556	0.00154344	0.000392704	0.00653133	0.0297121	0.0133805	0.000163745	0.0158041	0.0449263	0.00808161	0.0196603	0.0806717	0.0037017	0.0228157	0.0278971	0.5686647	1.431335	0.0081202	0.0956071	0.480764	2.08002	10.4595	123.15	3.48042	2.517011	0.00970087	0.00461965	0.0210163	0.0122882	0.00591553	0.0122182	0.00931779	0.0162767	0.0151774	0.000319865	0.0298816	0.0204764	0.00401478	0.0107409	0.00935411	0.0239936	0.0142839	0.00109637	0.0091511	0.000890081	0.0052583	0.0122346	0.023419	0.00120052	0.00861614	0.00458946	0.0139826	0.0685443	0.0176933	0.00205341	0.020794	0.00124371	0.0181532	0.00586	0.0160044	0.00232327	0.00110913	0.045671	0.00909973	0.00621067	0.00175131	0.0278055	0.0170541	0.00679723	0.00655803	0.0174499	0.0140715	0.0297626	0.0372191	0.00809403	0.0120892	0.00727594	0.0182957	0.0106826	0.0681858	0.0186716	0.0172921	0.00145395	0.00950254	0.000870129	0.000221391	0.00368211	0.0167505	0.00754341	9.23132e-05	0.00890975	0.0253277	0.00455609	0.0110837	0.0454796	0.00208687	0.0128626	0.0157273	0.715668	0.284332	1.773802
30	-723.7906	-839.5823	115.7917	0.0108678	0.00548739	0.0249639	0.0161795	0.00573809	0.0229082	0.0283603	0.0136775	0.0128315	0.00283696	0.0203855	0.0437606	0.0178139	0.0220136	0.0259362	0.00162951	0.016967	0.00427683	0.00913296	0.000626162	0.026306	0.0130785	0.048135	0.000743431	0.0175821	0.0168178	0.0468878	0.0288752	0.0118003	0.00347823	0.0605817	0.0158962	0.0115549	0.00305635	0.0154739	0.00289727	0.0386838	0.0121815	0.0104706	0.000989516	0.00748141	0.0482538	0.0107976	0.0128109	0.0141089	0.00721526	0.00809554	0.00875208	0.0451372	0.0169997	0.0102307	0.00356511	0.0385924	0.030735	0.0115906	0.0269442	0.00961018	0.0032028	0.00117568	0.0125	0.000294953	0.0134643	0.00741453	0.00896034	0.000771863	0.0459736	0.0106053	0.0199116	0.0131656	0.00180921	0.0141804	0.00668668	0.016003	0.6537634	1.346237	0.0986592	0.323175	0.702997	1.42248	3.09429	10.1359	1.674688	2.059211	0.00921843	0.00465458	0.0211751	0.0137239	0.00486723	0.0194314	0.0240561	0.0116017	0.0108841	0.0024064	0.0172917	0.0371191	0.0151103	0.0186726	0.0219999	0.0013822	0.0143919	0.00362774	0.00774686	0.00053113	0.0223136	0.0110936	0.0408296	0.000630601	0.0149137	0.0142654	0.0397717	0.0244929	0.0100094	0.00295035	0.0513873	0.0134836	0.00980122	0.00259249	0.0131254	0.00245756	0.0328128	0.0103327	0.00888153	0.000839338	0.00634596	0.0409304	0.0091589	0.0108666	0.0119676	0.0061202	0.00686689	0.00742378	0.0382868	0.0144197	0.00867801	0.00302404	0.0327353	0.0260704	0.00983154	0.0228549	0.00815165	0.00271672	0.000997247	0.0106029	0.000250188	0.0114208	0.00628923	0.00760044	0.000654718	0.0389962	0.00899573	0.0168897	0.0111675	0.00153463	0.0120282	0.00567185	0.0135742	0.673118	0.326882	1.178924
60	-797.0583	-910.6652	113.6069	0.0103708	0.0181091	0.0473772	0.011984	0.00140543	0.0237835	0.0379704	0.0142369	0.00358668	0.00408177	0.0139207	0.0499186	0.00424192	0.016695	0.0269272	0.00344863	0.0155759	0.0217318	0.0102403	0.00252109	0.0179629	0.00618685	0.0499742	0.00647963	0.0246468	0.00441965	0.0159866	0.0156099	0.0124854	0.00262088	0.0981434	0.0103604	0.00833949	0.00836742	0.0125207	0.0123647	0.0401619	0.00550731	0.0151206	0.000858427	0.0136956	0.024669	0.00835127	0.0144648	0.0211454	0.0267915	0.0463121	0.00481215	0.0329973	0.0183112	0.0244662	0.00327846	0.00363722	0.026867	0.00236714	0.0114282	0.000819403	0.00553076	9.45946e-05	0.0227242	0.000422662	0.00455865	0.00209365	0.0373352	0.00101882	0.0211308	0.0196552	0.0270088	0.0136687	0.00746996	0.0227823	0.00694217	0.018437	0.6605502	1.33945	0.004861	0.0744407	0.444657	2.24892	13.4335	205.719	3.851434	2.027779	0.0086313	0.0150717	0.0394307	0.00997394	0.0011697	0.0197943	0.0316017	0.011849	0.00298509	0.00339714	0.0115858	0.0415459	0.00353042	0.0138948	0.0224107	0.0028702	0.0129634	0.0180867	0.00852268	0.00209823	0.01495	0.00514913	0.0415921	0.00539281	0.0205128	0.00367835	0.0133052	0.0129917	0.0103912	0.00218129	0.081682	0.00862266	0.00694072	0.00696396	0.0104206	0.0102907	0.0334256	0.00458357	0.0125844	0.000714444	0.0113984	0.0205313	0.00695052	0.0120386	0.0175987	0.0222978	0.0385442	0.00400501	0.0274627	0.0152399	0.0203625	0.00272857	0.00302715	0.0223606	0.0019701	0.00951134	0.000681966	0.00460309	7.87283e-05	0.0189127	0.00035177	0.00379404	0.00174248	0.031073	0.000847933	0.0175866	0.0163584	0.0224786	0.0113761	0.00621703	0.018961	0.00577777	0.0153446	0.669725	0.330275	1.201531
90	-843.7414	-956.6258	112.8844	0.00755632	0.028741	0.0571387	0.03549	0.00366289	0.0120127	0.0575099	0.0254842	0.00241411	0.0426374	0.0564804	0.0158679	0.0547225	0.0675599	0.00791268	0.0128942	0.0112689	0.0135277	0.0109736	0.0225445	0.00841273	0.00361513	0.033247	0.000418	0.00583427	0.00438046	0.00285946	0.00115309	0.00308949	0.0156982	0.0794803	0.00906185	0.00157427	0.00243258	0.00571177	0.0320617	0.0481873	0.0014649	0.000241195	0.00165851	0.0147941	0.0125614	0.0179356	0.04025	0.0265719	0.0336668	0.0581968	0.00190338	0.0233449	0.0115038	0.027628	0.0130003	0.0470564	0.0180903	0.00483642	0.0363891	0.0073372	0.00356939	0.000318325	0.0310859	0.00384861	0.0095974	0.000672087	0.0053553	0.000890323	0.0301559	0.0070449	0.00977423	0.0221432	0.0105983	0.0286287	0.0147723	0.0405096	0.6912294	1.308771	0.00233108	0.0520176	0.397615	2.515	19.2242	428.986	4.382828	1.893395	0.00531756	0.0202257	0.0402099	0.0249751	0.00257766	0.00845362	0.0404711	0.0179339	0.00169887	0.030005	0.0397466	0.0111666	0.0385095	0.0475435	0.00556834	0.00907394	0.00793022	0.00951976	0.00772242	0.0158651	0.00592024	0.00254405	0.0233967	0.000294157	0.00410571	0.00308263	0.00201227	0.000811458	0.00217414	0.0110472	0.0559322	0.00637704	0.00110785	0.00171187	0.0040195	0.0225626	0.0339105	0.00103089	0.000169735	0.00116713	0.0104109	0.00883973	0.0126217	0.0283249	0.0186992	0.0236921	0.0409545	0.00133945	0.0164284	0.00809551	0.0194425	0.00914864	0.0331147	0.0127306	0.0034035	0.0256079	0.00516336	0.00251187	0.000224013	0.0218759	0.00270836	0.00675392	0.000472964	0.00376865	0.000626541	0.0212214	0.00495766	0.00687836	0.0155827	0.00745824	0.0201467	0.0103956	0.0285075	0.654385	0.345615	1.421013
120	-846.965	-963.8477	116.8827	0.00306599	0.00879756	0.0335676	0.00812945	0.0213046	0.0152514	0.0616852	0.00502999	0.0121214	0.0424774	0.0227337	0.00220744	0.00311885	0.00999064	0.000830471	0.00890563	0.0109047	0.00240341	0.0107922	0.00664685	0.0275645	0.0407292	0.0222265	0.000630694	0.000535767	0.00625939	0.000721428	0.00780677	0.0231806	0.00558384	0.0766134	0.0170773	0.0139465	0.00840084	0.00244717	0.0153977	0.0195829	0.001631	0.000967182	0.0115176	0.0113578	0.0260415	0.00162523	0.0206157	0.000764136	0.0286403	0.0890906	0.0389726	0.0230485	0.00470399	0.0272772	0.0188254	0.0393127	0.0217228	0.0215352	0.00829823	0.00196471	0.00256686	0.00124013	0.0241086	0.010826	0.00112748	0.00584161	0.0125579	0.000405368	0.00960278	0.0115545	0.00865523	0.00589058	0.0104637	0.0221918	0.00168842	0.00157571	1.301927	0.6980731	0.0606101	0.254826	0.652768	1.53194	3.92424	16.4989	2.026974	0.5361846	0.00276994	0.00794808	0.0303264	0.00734449	0.0192475	0.0137788	0.055729	0.00454431	0.010951	0.0383758	0.0205386	0.00199429	0.0028177	0.00902597	0.000750282	0.00804572	0.0098518	0.00217134	0.00975011	0.00600504	0.0249029	0.0367965	0.0200804	0.000569796	0.000484035	0.00565499	0.000651768	0.00705296	0.0209423	0.00504468	0.0692158	0.0154284	0.0125999	0.00758967	0.00221087	0.0139109	0.017692	0.00147351	0.000873793	0.0104055	0.0102611	0.023527	0.0014683	0.0186251	0.000690353	0.0258748	0.0804882	0.0352094	0.020823	0.00424978	0.0246434	0.0170076	0.0355168	0.0196253	0.0194558	0.00749697	0.00177501	0.00231901	0.00112038	0.0217807	0.00978065	0.00101861	0.00527755	0.0113454	0.000366226	0.00867555	0.0104388	0.0078195	0.0053218	0.00945334	0.020049	0.00152539	0.00142356	0.349037	0.650963	1.106878
150	-690.3581	-806.542	116.1839	0.00478494	0.00739386	0.00833647	0.00573213	0.00782561	0.00605633	0.0749916	0.00848445	0.0170693	0.026625	0.00946438	0.01149	0.00818444	0.00534295	0.00054624	0.00862318	0.0143857	0.00157229	0.012525	0.00218748	0.0233997	0.0342306	0.0438309	0.0036968	8.74202e-05	0.00104258	0.00391861	0.00428835	0.019482	0.00301342	0.122822	0.0414687	0.0102789	0.018634	0.0204991	0.0133314	0.00780085	0.00815636	0.00175851	0.0163326	0.00625621	0.0183104	0.0610076	0.00894974	0.00268569	0.0364783	0.023292	0.0455964	0.0404771	0.00800494	0.00240773	0.0222729	0.00710621	0.0649697	0.0180991	0.0069742	0.00165123	0.00245324	0.00649978	0.0202619	0.00238587	0.00301249	0.0122224	0.00446309	0.00083593	0.000973903	0.0400301	0.00384302	0.0129942	0.00665676	0.00289257	0.00389971	0.00856766	0.8324913	1.167509	0.0883095	0.306172	0.691243	1.44667	3.26614	11.3238	1.754821	1.402427	0.00417452	0.00645061	0.00727297	0.00500087	0.00682729	0.00528371	0.0654248	0.00740208	0.0148917	0.0232284	0.00825699	0.0100242	0.00714034	0.00466134	0.000476555	0.00752311	0.0125505	0.00137171	0.0109272	0.00190842	0.0204146	0.0298638	0.0382393	0.00322519	7.62679e-05	0.000909575	0.0034187	0.00374128	0.0169966	0.00262899	0.107153	0.0361785	0.00896759	0.0162568	0.017884	0.0116307	0.00680568	0.00711584	0.00153417	0.0142491	0.00545809	0.0159745	0.0532247	0.00780801	0.00234308	0.0318247	0.0203206	0.0397796	0.0353133	0.00698374	0.00210057	0.0194315	0.00619966	0.0566814	0.0157902	0.00608449	0.00144058	0.00214027	0.00567059	0.0176771	0.0020815	0.00262818	0.0106632	0.00389373	0.000729289	0.000849661	0.0349234	0.00335276	0.0113365	0.00580755	0.00252356	0.00340222	0.00747467	0.583754	0.416246	1.146226
180	-646.3377	-762.3595	116.0218	0.000186738	0.00279273	0.0182097	0.00136624	0.00228944	0.00470456	0.0141859	0.00447759	0.0106802	0.0159132	0.00359307	0.00596439	0.00674455	0.000135258	0.000355612	0.00695894	0.00152141	0.000104195	0.00188098	0.00259538	0.0150524	0.00477345	0.013135	0.00110784	0.00147623	0.0010473	0.000518681	0.00464298	0.00583827	0.000422029	0.0368066	0.0294463	0.0142441	0.00562107	0.00687631	0.0039951	0.0073163	0.00175088	0.00568849	0.0103594	0.0193858	0.00139011	0.0189376	0.00124188	0.00574257	0.0129704	0.00594968	0.0132678	0.00275161	0.00239888	0.000444361	0.00635983	0.00135359	0.0164644	0.00743161	0.000674617	0.00178734	0.0018762	0.00802681	0.00410482	0.00344833	0.000902769	0.00366276	0.00301342	0.00183953	0.00127832	0.00234506	0.00192425	0.00801069	0.0014307	0.00125219	0.00302381	0.000607973	0.7092989	1.290701	0.0562448	0.245704	0.645386	1.54946	4.06994	17.7794	2.081022	1.819686	0.000424328	0.00634597	0.0413783	0.00310453	0.00520234	0.0106903	0.0322348	0.0101745	0.0242688	0.0361599	0.0081646	0.013553	0.0153258	0.00030735	0.000808064	0.0158129	0.00345713	0.000236764	0.00427418	0.00589753	0.034204	0.0108468	0.029847	0.00251737	0.00335446	0.0023798	0.00117861	0.0105503	0.0132664	0.000958986	0.0836364	0.0669115	0.0323671	0.0127729	0.0156252	0.00907815	0.016625	0.00397857	0.0129261	0.0235399	0.0440508	0.00315877	0.0430324	0.00282196	0.013049	0.029473	0.0135196	0.0301487	0.00625255	0.00545103	0.00100973	0.0144516	0.00307579	0.0374125	0.016887	0.00153295	0.00406141	0.00426334	0.0182395	0.00932746	0.00783571	0.00205138	0.00832296	0.00684745	0.00418	0.00290476	0.00532872	0.00437251	0.0182028	0.003251	0.00284537	0.00687106	0.00138151	0.645351	0.354649	0.4400788
210	-687.9834	-802.3205	114.3371	0.00132327	0.00403791	0.00372005	0.00808896	0.00656892	0.0277093	0.0572779	0.0114303	0.00327613	0.0228037	0.0198214	0.00213156	0.0183452	0.012051	0.0484525	0.0449765	0.00468327	0.0033301	0.0259582	0.00717944	0.038885	0.00406995	0.0247629	0.028723	0.0185269	0.00186385	0.00122667	0.0120476	0.00954828	0.00495343	0.167786	0.0800941	0.0224061	0.0218219	0.0410987	0.0253546	0.00967767	0.00745969	0.00402414	0.001685	0.0527295	0.00560599	0.0202014	0.00478946	0.0323589	0.00983522	0.00633855	0.0360885	0.00313377	0.00823463	0.0113431	0.00490713	0.0184236	0.00706282	0.0538882	0.00713194	0.00302068	0.00818436	0.005537	0.00736238	0.0111261	0.00251061	0.0554949	0.0555372	0.0157006	0.000847215	0.0133954	0.0100606	0.0158071	0.00749877	0.0235458	0.0108548	0.000466769	0.7019109	1.298089	0.01579	0.132235	0.531957	1.87985	7.56229	63.3312	2.999563	1.849364	0.000953225	0.00290873	0.00267976	0.00582692	0.00473195	0.0199606	0.0412604	0.00823386	0.00235997	0.0164268	0.0142785	0.00153548	0.0132151	0.00868098	0.034903	0.0323991	0.00337362	0.00239885	0.0186991	0.00517175	0.028011	0.00293181	0.0178381	0.0206907	0.013346	0.00134263	0.000883634	0.00867852	0.00687815	0.00356823	0.120866	0.0576962	0.0161404	0.0157195	0.0296056	0.0182643	0.00697136	0.00537363	0.00289881	0.0012138	0.037984	0.0040383	0.0145522	0.00345011	0.0233099	0.00708485	0.00456601	0.0259965	0.00225743	0.00593185	0.00817103	0.00353488	0.0132715	0.00508774	0.0388186	0.00513753	0.00217596	0.00589565	0.00398861	0.00530353	0.00801474	0.00180853	0.0399761	0.0400065	0.01131	0.000610295	0.00964946	0.00724721	0.0113867	0.00540178	0.0169613	0.00781931	0.00033624	0.649045	0.350955	1.388204
240	-675.6023	-789.5669	113.9646	0.00358239	0.00820757	0.00162286	0.00377222	0.012747	0.0640186	0.0287006	0.0149058	0.0105434	0.00124672	0.0203455	0.0027475	0.00541744	0.00276759	0.0590473	0.00637063	0.00379007	0.00319527	0.00626091	0.00928824	0.0393115	0.0151356	0.0139199	0.00333482	0.0091965	0.0169279	0.0114358	0.00313067	0.00410666	0.00222054	0.0432711	0.0916925	0.0054938	0.028496	0.0203553	0.0303019	0.0224751	0.00963003	0.0040474	0.000164042	0.0317149	0.0120619	0.00806758	0.0327813	0.0362769	0.00854644	0.0123944	0.00214849	0.00961155	0.00229036	0.0195852	0.0127149	0.0206543	0.0104252	0.0604129	0.00621482	0.0117047	0.0611017	0.000338889	0.015292	0.0256392	0.0152566	0.0431828	0.0159756	0.0174253	0.00560504	0.0764669	0.0121639	0.00473636	0.00320478	0.0392923	0.00367252	0.000555153	0.5751198	1.42488	0.0126764	0.118803	0.514474	1.94373	8.41731	78.8865	3.158372	2.477536	0.00279712	0.00640846	0.00126713	0.00294535	0.00995282	0.0499856	0.0224094	0.0116385	0.00823231	0.000973436	0.0158857	0.00214525	0.00422993	0.00216093	0.0461041	0.00497418	0.00295928	0.00249487	0.00488851	0.00725225	0.0306944	0.0118179	0.0108686	0.00260382	0.00718062	0.0132173	0.00892902	0.00244442	0.00320647	0.0017338	0.033786	0.0715934	0.00428955	0.0222496	0.0158934	0.0236597	0.0175485	0.00751912	0.00316021	0.000128084	0.0247629	0.0094179	0.00629916	0.0255956	0.0283249	0.00667305	0.00967756	0.00167754	0.00750469	0.00178831	0.0152921	0.00992777	0.0161269	0.00814002	0.0471703	0.00485253	0.00913905	0.0477082	0.000264604	0.01194	0.020019	0.0119123	0.0337171	0.0124738	0.0136057	0.00437641	0.0597053	0.00949754	0.00369815	0.00250229	0.0306794	0.0028675	0.000433463	0.71244	0.28756	1.280739
270	-579.7477	-695.9134	116.1657	0.00199026	0.00997602	0.00845196	0.0137727	0.00640538	0.0589375	0.0319078	0.0303536	0.0363409	0.0141556	0.0188294	0.00859466	0.0060228	0.00932876	0.0164715	0.028095	0.00980923	0.00600302	0.00687131	0.0273022	0.0953144	0.0101799	0.0514602	0.011533	0.00355628	0.0016041	0.0160261	0.00684709	0.00242819	0.0111041	0.0745399	0.0791858	0.0249517	0.0236087	0.0159749	0.0227503	0.0112719	0.00172578	0.00919005	0.00275089	0.0205746	0.0205174	0.0564423	0.00841015	0.079695	0.0544666	0.0140887	0.00761994	0.0167572	0.00136881	0.0244145	0.0201376	0.0044488	0.0079258	0.0296821	0.00422639	0.047153	0.0357194	0.000376758	0.0170008	0.0239374	0.0548716	0.0167602	0.0237458	0.0844811	0.124368	0.0651245	0.0187891	0.012141	0.00343191	0.00761626	0.00715914	0.00717817	0.738197	1.261803	0.342621	0.5931	0.849611	1.17701	1.68606	2.91868	0.7745009	1.709304	0.00113973	0.00571281	0.00484005	0.00788699	0.00366807	0.0337508	0.0182721	0.0173821	0.0208108	0.00810627	0.0107828	0.00492177	0.00344899	0.00534216	0.00943251	0.0160887	0.0056173	0.00343766	0.00393489	0.0156347	0.0545822	0.00582956	0.0294689	0.00660445	0.00203652	0.000918593	0.00917742	0.00392102	0.00139051	0.00635884	0.0426856	0.0453461	0.0142887	0.0135196	0.0091481	0.013028	0.00645489	0.000988278	0.00526273	0.00157531	0.0117821	0.0117494	0.0323219	0.00481611	0.0456377	0.0311906	0.00806797	0.0043636	0.00959607	0.000783854	0.0139811	0.0115319	0.00254763	0.00453875	0.0169976	0.00242026	0.0270024	0.0204549	0.000215752	0.00973557	0.0137078	0.0314225	0.00959779	0.0135981	0.0483785	0.0712201	0.0372938	0.0107597	0.00695259	0.0019653	0.00436149	0.00409971	0.00411061	0.630902	0.369098	1.746253
