Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1062.007	-1179.94	117.9331	0.00086482	0.0115276	0.00329463	0.013482	0.0086982	0.00660221	0.031558	0.0153534	0.00212547	0.0106427	0.0135919	7.7522e-05	0.00292125	0.0113626	0.00128821	0.018411	0.0382684	0.0217733	0.000910191	0.0441457	0.0100393	0.00808403	0.00541889	0.00361522	0.00505389	0.00934304	0.0325978	0.000596437	0.0140984	0.000395914	0.00114287	0.0120698	0.0083453	0.00400756	0.00196434	0.00805099	0.00848241	0.000973867	0.00412776	0.00098562	0.00678157	0.00151956	0.00423206	0.00254023	2.29261e-05	0.014184	0.00101159	0.0175421	0.0257639	0.00320485	0.00557748	0.014964	0.000137988	0.00113067	0.000103625	0.00215364	0.0109216	0.00661837	0.00459906	0.0042891	0.00415787	0.0238326	0.0164172	0.00863102	0.000761634	0.0170678	0.00628917	0.0178848	0.0267866	0.0121558	0.00608717	0.00540343	0.00339167	1.54779	0.4522097	0.0814242	0.294287	0.682758	1.46465	3.39804	12.2814	1.813517	0.2921647	0.00128606	0.0171424	0.00489939	0.0200489	0.0129349	0.00981803	0.0469293	0.0228318	0.00316075	0.0158266	0.0202122	0.000115282	0.00434414	0.0168971	0.00191567	0.0273786	0.0569083	0.0323786	0.00135353	0.0656484	0.0149293	0.0120216	0.00805834	0.00537613	0.00751555	0.0138939	0.0484756	0.00088695	0.0209655	0.000588757	0.00169954	0.0179488	0.0124102	0.00595957	0.00292113	0.0119725	0.012614	0.00144822	0.00613832	0.0014657	0.0100848	0.0022597	0.00629343	0.00377753	3.40931e-05	0.0210927	0.00150433	0.0260866	0.038313	0.00476588	0.00829418	0.0222527	0.000205199	0.00168141	0.000154099	0.00320263	0.0162414	0.00984206	0.00683918	0.00637824	0.0061831	0.0354411	0.0244138	0.012835	0.00113261	0.0253812	0.00935252	0.0265961	0.0398339	0.0180767	0.00905213	0.00803534	0.00504369	0.226105	0.773895	0.6724576
30	-973.1398	-1089.483	116.343	0.00514399	0.014809	0.00133911	0.00438935	0.00588617	0.00687263	0.0295786	0.00164788	0.00292663	0.00531363	0.00983053	0.00125886	0.00248116	0.0100759	0.000800358	0.00766977	0.0215317	0.0107473	0.000276824	0.0248386	0.0104635	0.00497642	9.70416e-05	0.00330906	0.00434899	0.00360984	0.0115056	0.000444987	0.0170791	0.00032646	0.00101574	0.00810012	0.0152311	0.00299821	0.0057257	0.00186144	0.0160565	0.00185821	0.00083032	0.020941	0.00762495	0.00155498	0.0102931	0.00141216	0.00029303	0.0108203	0.00162936	0.00190757	0.014496	0.00293336	0.00206489	0.00841947	0.00151714	0.00142562	0.000110759	0.00655534	0.00739806	0.00404966	0.00114791	0.0029032	0.00461687	0.00496556	0.00162627	0.0016217	0.0061942	0.0148779	0.00976407	0.00759254	0.00838134	0.00691238	0.00342494	0.0152455	0.0007985	0.9514015	1.048599	0.0409208	0.210398	0.614896	1.62629	4.7529	24.4375	2.311013	1.102162	0.0108804	0.0313236	0.00283245	0.00928421	0.0124502	0.0145368	0.0625636	0.00348555	0.00619032	0.0112392	0.0207932	0.00266271	0.00524807	0.0213121	0.00169289	0.0162228	0.0455431	0.0227323	0.000585529	0.0525377	0.0221321	0.010526	0.000205259	0.00699922	0.00919883	0.00763542	0.0243364	0.000941222	0.0361252	0.000690518	0.00214846	0.0171331	0.0322164	0.00634171	0.0121108	0.00393726	0.0339622	0.00393043	0.00175627	0.0442937	0.016128	0.00328905	0.0217716	0.00298696	0.000619806	0.0228868	0.00344636	0.00403484	0.0306615	0.00620454	0.0043676	0.0178086	0.003209	0.00301542	0.000234273	0.0138656	0.0156481	0.00856571	0.00242801	0.00614074	0.00976546	0.010503	0.00343982	0.00343017	0.0131018	0.0314692	0.0206526	0.0160595	0.0177279	0.0146208	0.00724432	0.0322467	0.00168896	0.524299	0.475701	0.472776
60	-974.0778	-1089.136	115.0582	0.012354	0.0269971	0.000619439	0.00131285	0.00667233	0.0118993	0.0162965	0.00243009	0.00717902	0.0173161	0.00252414	0.00143544	0.00780656	0.00761209	0.00136748	0.0237703	0.0152609	0.0130844	0.000903102	0.0672283	0.0343015	0.0214393	0.00155707	0.0282359	0.0106053	0.0218713	0.0846728	0.000281472	0.0535592	0.00399937	0.00181258	0.0257959	0.0592329	0.00255773	0.0334699	0.00608048	0.0229607	0.0127718	0.0162916	0.0119719	0.0188497	0.00534396	0.0322785	0.0073488	0.0196917	0.041422	0.00983899	0.0107859	0.00392467	0.00375408	0.00647539	0.0101828	0.00563203	0.0180939	0.028335	0.0245531	0.032531	0.0183554	0.00731963	0.00503369	0.00479217	0.011158	0.0249348	0.0227364	0.0241344	0.0243948	0.027342	0.0209971	0.0268978	0.0436181	0.00850037	0.0189883	0.00931424	0.5574008	1.442599	0.0613732	0.256386	0.654012	1.52902	3.90037	16.2938	2.017928	2.588082	0.00968869	0.0211726	0.000485797	0.00102961	0.0052328	0.00933204	0.0127806	0.00190581	0.00563018	0.0135802	0.00197957	0.00112575	0.00612233	0.00596981	0.00107245	0.0186419	0.0119684	0.0102615	0.000708261	0.0527241	0.0269011	0.0168139	0.00122114	0.0221442	0.00831727	0.0171526	0.066405	0.000220745	0.042004	0.00313652	0.00142153	0.0202305	0.0464537	0.00200591	0.0262489	0.00476864	0.018007	0.0100163	0.0127767	0.00938902	0.0147829	0.00419102	0.0253145	0.00576332	0.0154433	0.0324854	0.00771627	0.00845885	0.00307794	0.00294415	0.00507836	0.00798594	0.00441694	0.0141902	0.0222218	0.0192559	0.0255126	0.0143953	0.00574045	0.00394769	0.00375828	0.0087507	0.0195552	0.0178311	0.0189275	0.0191317	0.0214431	0.0164671	0.0210947	0.0342077	0.00666645	0.0148917	0.00730473	0.7213	0.2787	1.275097
90	-1122.716	-1239.212	116.496	0.00314341	0.00879275	0.00855669	0.00422121	0.0151647	0.016458	0.00141409	0.000482255	0.00454267	0.00192072	0.00100292	0.00237956	0.0143724	0.0103908	0.00399155	0.00145635	0.00503143	0.000437776	0.00183739	0.0283089	0.0121663	0.0127525	0.00057444	0.0123089	0.00904163	0.000180361	0.00220167	9.14e-05	0.00398394	0.00601643	0.00993478	0.00032107	0.0211297	0.0201785	0.00281549	0.00690147	0.000626549	0.00963112	0.00327424	0.00840532	0.0162587	0.0148208	0.018241	0.00434149	0.00867553	0.0208237	0.010196	0.00357722	0.00152308	0.00463897	0.000345322	0.0147264	0.00669315	0.0137741	0.00902988	0.010018	0.00783999	0.00819442	0.000506214	0.0024295	0.00168268	0.00877902	0.00376578	0.00461	0.0103824	0.00718392	0.0272027	0.00605279	0.0241809	0.00696109	0.00405394	0.00365524	0.00497118	0.7447469	1.255253	0.0960905	0.319044	0.700181	1.4282	3.13436	10.4069	1.693763	1.685476	0.00554808	0.0155191	0.0151024	0.00745039	0.0267656	0.0290482	0.00249585	0.000851174	0.00801775	0.00339004	0.00177015	0.00419989	0.0253671	0.0183396	0.00704504	0.00257043	0.0088804	0.000772669	0.00324296	0.0499648	0.0214733	0.022508	0.00101388	0.0217251	0.0159584	0.000318335	0.00388591	0.00016132	0.0070316	0.0106189	0.0175348	0.000566685	0.0372937	0.0356147	0.0049693	0.012181	0.00110585	0.0169988	0.005779	0.0148353	0.0286964	0.0261585	0.0321952	0.00766267	0.0153122	0.0367536	0.0179958	0.00631375	0.00268822	0.00818773	0.00060949	0.0259919	0.0118133	0.0243111	0.0159376	0.0176816	0.0138375	0.014463	0.000893461	0.00428803	0.00296991	0.0154948	0.00664655	0.00813659	0.0183247	0.0126795	0.0480124	0.0106831	0.042679	0.0122862	0.00715514	0.00645144	0.00877406	0.627627	0.372373	0.5665764
120	-871.5922	-985.376	113.7838	0.0216251	0.00818501	0.0511554	0.00690622	0.000949352	0.00492082	0.0163887	0.0187888	0.0162158	0.00961632	0.00663039	0.0044635	0.00713759	0.0224443	0.00972071	0.0106016	0.00289353	0.00625619	0.00403316	0.0151572	0.024684	0.0300684	0.00700539	0.0263666	0.00161382	0.00698273	0.00501795	5.48153e-05	0.0188152	0.038703	0.00701324	4.80438e-05	0.0299216	0.0285745	0.00358453	0.010289	0.00088725	0.0130655	0.0245852	0.0155046	0.0172694	0.023655	0.00712013	0.00602515	0.0206554	0.0163051	0.00456742	0.00376121	0.0121893	0.00561873	0.000509155	0.00758446	0.0250482	0.0195054	0.0328783	0.00634167	0.0111021	0.011604	0.0213922	0.0146399	0.0169657	0.019685	0.0023288	0.00877237	0.00369288	0.0131754	0.0180384	0.00952946	0.0115134	0.0204243	0.00910323	0.00645192	0.00332667	0.6327354	1.367265	0.00474048	0.0735347	0.442962	2.25753	13.599	210.949	3.869588	2.160879	0.0228196	0.00863712	0.053981	0.00728769	0.00100179	0.00519263	0.017294	0.0198266	0.0171115	0.0101475	0.00699663	0.00471005	0.00753184	0.0236841	0.0102577	0.0111872	0.00305336	0.00660176	0.00425594	0.0159945	0.0260474	0.0317292	0.00739235	0.027823	0.00170296	0.00736844	0.00529513	5.78431e-05	0.0198545	0.0408409	0.00740062	5.06976e-05	0.0315744	0.0301529	0.00378252	0.0108573	0.000936259	0.0137872	0.0259432	0.016361	0.0182233	0.0249617	0.00751342	0.00635796	0.0217963	0.0172057	0.00481971	0.00396896	0.0128626	0.00592909	0.000537279	0.0080034	0.0264318	0.0205828	0.0346944	0.00669196	0.0117154	0.012245	0.0225738	0.0154485	0.0179028	0.0207723	0.00245743	0.00925692	0.00389686	0.0139032	0.0190348	0.0100558	0.0121493	0.0215525	0.00960605	0.0068083	0.00351042	0.683632	0.316368	0.947655
150	-939.264	-1052.997	113.7335	0.0137571	0.0202954	0.0470519	0.0177332	0.00340948	0.0202045	0.00285064	0.0158704	0.00433961	0.0818149	0.00405827	0.00769763	0.00450513	0.0486172	0.00521934	0.00994154	0.0131183	0.0125682	0.0203124	0.0105767	0.00874134	0.0156447	0.00532898	0.0405831	0.00288258	0.00525642	0.00257008	0.0298021	0.00165009	0.010422	0.00801087	0.00216997	0.0482861	0.0125326	0.0126522	0.0281004	0.0248366	0.0201103	0.0332138	0.0238644	0.0656753	0.0137041	0.00557937	0.00142998	0.0476432	0.00687682	0.00306024	0.00114915	0.0750488	0.0261881	0.000148554	0.0017895	0.0278002	0.0135932	0.0235712	0.00799616	0.000419258	0.0173388	0.0221323	0.0176735	0.00931467	0.0343913	0.0117515	5.5711e-05	0.00672058	0.036492	0.0280419	0.0542248	0.00088123	0.0268829	0.00529503	0.0258229	0.00408701	0.3680321	1.631968	0.0281897	0.175431	0.580998	1.72118	5.70026	35.4739	2.580487	4.434308	0.0103954	0.015336	0.0355543	0.0134	0.00257634	0.0152674	0.00215406	0.0119923	0.00327919	0.0618227	0.0030666	0.00581664	0.00340426	0.0367372	0.00394395	0.00751224	0.00991272	0.00949704	0.0153489	0.00799222	0.00660531	0.0118218	0.00402679	0.0306663	0.0021782	0.00397197	0.00194205	0.0225197	0.00124687	0.00787527	0.00605334	0.00163972	0.0364869	0.00947015	0.00956049	0.0212338	0.0187676	0.0151961	0.0250977	0.0180329	0.049627	0.0103554	0.004216	0.00108055	0.0360011	0.00519641	0.00231244	0.000868343	0.0567099	0.0197888	0.000112254	0.00135222	0.0210069	0.0102715	0.0178114	0.00604223	0.000316809	0.0131019	0.0167241	0.0133548	0.00703855	0.0259875	0.00887995	4.20975e-05	0.00507834	0.0275749	0.0211896	0.0409745	0.000665893	0.0203138	0.00400115	0.0195128	0.00308831	0.815984	0.184016	1.32338
180	-1020.211	-1136.276	116.0649	0.00385243	0.00488459	0.0046969	0.00718709	0.0251303	0.00622879	0.000253363	0.000921048	0.00216829	0.00654752	0.00288817	0.00676736	0.00569838	0.0124233	0.00305024	0.00385552	0.0115331	0.00548788	0.0104436	0.00302835	0.00662916	0.00348011	0.00165717	0.042108	0.0023115	8.15105e-05	0.00137175	0.0128038	0.00397913	0.00755084	0.00324672	0.00369192	0.00613737	0.00507933	0.0163863	0.00204384	0.00360819	0.00070812	0.00641805	0.00169345	0.0145639	0.00101683	0.00373135	0.0127128	0.00545643	0.00299709	0.0140223	0.000889551	0.00375348	0.0106137	0.000640946	0.00359128	0.00642582	0.00149174	0.0110444	0.00214241	0.00546981	0.00190769	0.033294	0.00492838	0.00895958	0.0455577	0.00265284	1.2906e-06	0.000449207	0.024085	0.0113651	0.00493462	0.00222633	0.00403605	0.00241996	0.0135919	0.0115306	0.822328	1.177672	0.0408615	0.210249	0.61476	1.62665	4.75626	24.4729	2.31206	1.43212	0.00726138	0.00920689	0.00885312	0.0135468	0.0473677	0.0117406	0.00047756	0.00173607	0.00408698	0.0123413	0.00544387	0.0127557	0.0107408	0.0234165	0.00574935	0.00726721	0.0217386	0.010344	0.019685	0.00570809	0.0124952	0.00655961	0.00312357	0.0793687	0.0043569	0.000153638	0.0025856	0.0241336	0.0075002	0.0142325	0.00611969	0.00695885	0.0115682	0.00957395	0.0308863	0.00385241	0.00680101	0.00133472	0.0120973	0.00319195	0.0274513	0.00191662	0.00703316	0.0239621	0.0102847	0.00564916	0.0264303	0.0016767	0.00707488	0.0200057	0.00120811	0.00676915	0.0121119	0.00281176	0.0208175	0.00403819	0.0103099	0.00359577	0.0627553	0.00928942	0.0168878	0.085871	0.0050003	2.43262e-06	0.000846703	0.0453974	0.0214218	0.00930118	0.00419637	0.00760749	0.00456135	0.0256191	0.0217339	0.588836	0.411164	0.5305366
210	-948.3085	-1062.425	114.1161	0.0141957	0.0451326	0.0202938	0.00127164	0.072697	0.022149	0.00146215	0.00778729	0.0361648	0.0279292	0.00349713	0.0073968	0.0450285	0.052993	0.00268921	0.00784218	0.00162203	0.0246516	0.0444675	0.0266102	0.0535406	0.00548599	0.00751108	0.15225	0.0210458	0.000615679	0.0317836	0.0452369	0.0205323	0.0566832	0.104264	0.00776932	0.0261797	0.031689	0.00858924	0.00871825	0.0153911	0.00302057	0.0498148	0.0251975	0.039626	0.0176883	0.0446712	0.0302721	0.028903	0.0273056	0.0109549	0.00292523	0.0240102	0.0492631	0.00217113	0.0137759	0.0274101	0.00469733	0.0144613	0.0107819	0.0804616	0.0289275	0.0315595	0.0457639	0.0115063	0.135764	0.0130785	4.18568e-05	0.00996387	0.11039	0.0240852	0.0306577	0.0302444	0.0136599	0.023101	0.0540987	0.0253992	1.146089	0.8539108	0.0143938	0.126397	0.524516	1.90652	7.91156	69.4743	3.066503	0.7450649	0.00657568	0.0209061	0.00940039	0.000589044	0.0336744	0.0102598	0.000677293	0.0036072	0.0167521	0.0129373	0.00161993	0.00342631	0.0208579	0.0245472	0.00124569	0.00363262	0.00075135	0.011419	0.0205981	0.0123263	0.0248009	0.0025412	0.00347925	0.0705248	0.00974873	0.000285192	0.0147226	0.0209545	0.00951088	0.0262565	0.0482969	0.00359887	0.0121269	0.0146788	0.00397867	0.00403843	0.00712942	0.00139918	0.023075	0.0116719	0.0183554	0.00819348	0.0206924	0.0140225	0.0133883	0.0126484	0.00507446	0.00135501	0.0111219	0.0228194	0.0010057	0.00638123	0.0126968	0.00217588	0.00669868	0.00499433	0.0372711	0.0133997	0.0146189	0.0211986	0.00532989	0.062888	0.00605817	1.93887e-05	0.00461542	0.0511343	0.0111567	0.0142012	0.0140097	0.0063275	0.0107008	0.0250594	0.0117653	0.426955	0.573045	2.15882
240	-1015.548	-1134.319	118.7712	0.00644156	0.00142567	0.0109607	0.00346083	0.0188729	0.0102903	0.000322684	0.00796496	0.00798124	0.00461231	0.00110532	0.00397556	0.0111019	0.00637275	0.00196744	0.00294634	0.0108099	0.00494259	0.0397107	0.0012959	0.0043534	0.0121046	0.00165763	0.0357492	0.00405787	0.00214029	0.00371393	0.00505866	0.00327561	0.0168794	0.021128	0.00136479	0.0101716	0.0154954	0.00641099	0.00886173	0.00206827	0.00996905	0.00491492	0.00556087	0.0137142	0.0108244	0.0109504	0.00214557	0.0278517	0.00624425	0.00390937	0.000102344	0.000329732	0.00201707	0.00193325	0.00374802	0.00142212	0.00933304	0.00475928	0.00391167	0.00982124	0.00696295	0.007673	0.00186844	0.00742297	0.00460756	0.00222947	9.23742e-06	0.00329606	0.000700893	0.0154043	0.00226822	0.0234709	0.00478922	0.00347657	0.0129224	0.000800636	1.80088	0.19912	0.113181	0.345559	0.71784	1.39307	2.89386	8.83542	1.5754	0.1105681	0.0118756	0.00262836	0.0202071	0.00638037	0.034794	0.0189711	0.0005949	0.0146842	0.0147142	0.00850324	0.00203777	0.00732934	0.0204675	0.0117488	0.00362717	0.00543187	0.019929	0.00911215	0.0732106	0.00238912	0.00802592	0.0223159	0.003056	0.065907	0.00748107	0.00394583	0.00684698	0.00932612	0.0060389	0.0311187	0.0389515	0.00251612	0.0187523	0.0285674	0.0118193	0.0163375	0.00381305	0.0183789	0.00906113	0.010252	0.0252835	0.0199558	0.0201881	0.00395556	0.0513472	0.0115119	0.00720731	0.000188681	0.000607892	0.00371866	0.00356414	0.00690984	0.00262181	0.0172064	0.00877419	0.00721154	0.0181064	0.0128369	0.0141459	0.00344465	0.013685	0.00849448	0.00411025	1.70301e-05	0.00607661	0.00129216	0.0283993	0.00418169	0.0432708	0.00882939	0.0064094	0.0238236	0.00147605	0.09956	0.90044	0.542418
270	-953.781	-1069.599	115.8181	0.152103	0.00904943	0.0377533	0.00472144	0.0500191	0.0287054	0.0138266	0.0170897	0.0139751	0.00706876	0.00348086	0.0174449	0.10598	0.00499668	0.00186415	0.00813353	0.0237886	0.00708439	0.092637	0.000783051	0.00216896	0.0163977	0.0222599	0.0270499	0.00525459	0.00818507	0.011013	0.0102767	0.00698881	0.0125796	0.00843508	0.00842833	0.018269	0.0148803	0.0368282	0.0194269	0.0117303	0.0605512	0.00432688	0.00454433	0.0174157	0.0891291	0.0182072	0.00832437	0.0042859	0.00195745	0.0132103	0.000952498	0.00131849	0.00718551	0.0103026	0.0182879	0.00207482	0.0192895	0.0987201	0.0162604	0.00467741	0.0168458	0.0166655	0.00486248	0.0172774	0.0029518	0.00134583	0.000179459	0.00241505	0.00322178	0.0327452	0.00621595	0.0196298	0.0174854	0.0103091	0.0113218	0.0444902	1.294633	0.7053675	0.0251756	0.166017	0.571087	1.75105	6.02346	39.721	2.662253	0.5448399	0.104923	0.00624245	0.0260428	0.00325693	0.034504	0.0198015	0.0095378	0.0117888	0.00964022	0.00487615	0.00240116	0.0120338	0.0731069	0.00344679	0.00128592	0.00561064	0.0164098	0.00488693	0.0639025	0.000540161	0.00149618	0.0113114	0.0153552	0.0186595	0.0036247	0.0056462	0.00759691	0.00708901	0.00482099	0.00867758	0.00581865	0.005814	0.0126023	0.0102646	0.0254047	0.013401	0.00809172	0.0417692	0.00298475	0.00313475	0.0120137	0.0614827	0.0125597	0.00574228	0.00295649	0.00135028	0.00911271	0.000657048	0.000909517	0.00495668	0.00710692	0.0126153	0.00143124	0.0133062	0.0680987	0.0112167	0.00322655	0.0116205	0.0114962	0.00335422	0.0119183	0.0020362	0.000928377	0.000123794	0.00166594	0.00222244	0.0225882	0.00428787	0.0135409	0.0120617	0.0071114	0.00780998	0.0306901	0.352684	0.647316	1.449662
