Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-978.9781	-1093.545	114.5666	0.0158987	0.0404373	0.0119909	0.0124735	0.029138	0.000970748	0.00699214	0.0152962	0.0344578	0.00104925	0.0362634	0.0224115	0.00578976	0.0404951	0.00735981	0.019619	0.00499414	0.00150838	0.0164639	0.0115464	0.0169368	0.0118399	0.0217719	0.00219802	0.00483245	0.00450057	0.0553238	0.0252006	0.00778735	0.00249868	0.00407316	0.0247194	0.0601041	0.0245193	0.00936465	0.0030068	0.0114896	0.0148427	0.0425361	0.00933555	0.00446472	0.00793101	0.0248741	0.0175387	0.0155449	0.0178783	0.00898865	0.00517173	0.0197605	0.0577313	0.00894768	0.00332511	0.0170968	0.00487972	0.00742107	0.00226215	0.0159342	0.00726472	0.01585	0.0250427	0.000802302	0.0115319	0.0185094	0.00501385	0.00111857	0.00327933	0.0799117	0.00362784	0.0544514	0.00464741	0.0493352	0.00159225	0.00447582	0.3237814	1.676219	0.100778	0.326542	0.705274	1.41789	3.0624	9.92282	1.659325	5.177007	0.0130505	0.0331931	0.00984281	0.010239	0.0239181	0.000796843	0.00573953	0.0125559	0.0282848	0.000861284	0.029767	0.0183966	0.00475255	0.0332406	0.00604134	0.0161043	0.00409947	0.00123816	0.0135145	0.00947796	0.0139026	0.00971887	0.0178715	0.00180426	0.00396674	0.00369431	0.0454128	0.020686	0.00639228	0.00205106	0.00334347	0.020291	0.0493367	0.0201268	0.00768702	0.00246815	0.00943128	0.0121837	0.034916	0.00766313	0.00366489	0.00651021	0.020418	0.0143968	0.0127601	0.0146755	0.00737837	0.00424524	0.0162205	0.047389	0.00734475	0.00272943	0.014034	0.00400554	0.00609162	0.0018569	0.0130797	0.00596328	0.0130105	0.0205564	0.000658574	0.00946601	0.0151936	0.00411564	0.000918185	0.00269186	0.0655959	0.00297793	0.0446967	0.00381485	0.040497	0.001307	0.003674	0.838109	0.161891	1.218242
30	-1139.492	-1255.258	115.7663	0.00475288	0.0108606	0.0231486	0.00082936	0.0734211	0.00370309	0.0389419	0.0473256	0.0222092	0.0272806	0.0101692	0.0431521	0.0213596	0.100582	0.0690946	0.00538706	0.0417531	0.00137444	0.0255618	0.00907342	0.00587527	0.0362774	0.0061922	0.000766761	0.0260813	0.0283733	0.0958634	0.0436668	0.00169511	0.0181868	0.0060585	0.0495185	0.058478	0.00110522	0.0310558	0.00416579	0.000961981	0.00387222	0.07387	0.011182	0.0495919	0.0146616	0.0679074	0.0206675	0.0202693	0.0418044	0.0210745	0.033583	0.00218724	0.0414488	0.027743	0.00232412	0.0103992	0.0166444	0.00283706	0.00852829	0.0446867	0.0119136	0.00634782	0.0137334	0.00288575	0.0187607	0.0408013	0.00545175	0.0048935	0.0196224	0.0266641	0.0602244	0.0463373	0.00180418	0.0138633	0.00599776	0.0163193	0.7016674	1.298333	0.251367	0.509951	0.810502	1.2338	1.96097	3.97825	0.998444	1.850353	0.00263287	0.00601625	0.0128232	0.000459427	0.0406719	0.00205134	0.021572	0.0262162	0.0123029	0.0151122	0.00563326	0.0239043	0.0118322	0.0557179	0.0382752	0.00298418	0.0231293	0.000761374	0.0141601	0.00502625	0.00325462	0.020096	0.00343019	0.00042475	0.0144478	0.0157175	0.0531038	0.0241894	0.00093901	0.0100746	0.00335613	0.027431	0.0323941	0.000612238	0.0172035	0.00230765	0.000532893	0.00214503	0.0409206	0.00619433	0.0274716	0.00812183	0.0376175	0.0114488	0.0112283	0.0231577	0.0116743	0.0186034	0.00121163	0.0229607	0.0153683	0.00128746	0.00576065	0.00922023	0.0015716	0.00472427	0.0247543	0.0065996	0.0035164	0.00760764	0.00159857	0.0103925	0.022602	0.00302002	0.00271077	0.0108699	0.0147707	0.0333615	0.0256687	0.000999433	0.00767964	0.00332248	0.00904015	0.649166	0.350834	1.805206
60	-946.7341	-1060.748	114.0138	0.00357995	0.00686278	0.0254839	0.0140355	0.0202503	0.00381883	0.00172767	0.0190679	0.00192576	0.011818	0.00801167	0.00870923	0.0142791	0.0112794	0.0156477	0.00518182	0.0168227	0.00328851	0.0102991	0.0155685	0.0020845	0.0189155	0.0167097	0.000147878	0.0126626	0.0208002	0.0386242	0.0086212	0.00148649	0.00140009	0.00694306	0.0124189	0.0156452	0.00252501	0.010285	0.00155952	0.0021386	0.00429949	0.00933312	0.0459207	0.00181768	0.0128435	0.0124683	0.00493884	0.00193445	0.00623884	0.00921269	0.0024937	0.0116965	0.0136496	0.0193735	0.00160861	0.0031207	0.0179612	0.00136913	0.00489586	0.0143299	0.0185108	2.89119e-05	0.00480122	0.00192847	0.00334691	0.00582422	0.00219656	0.00638233	0.00549412	0.0209751	0.034202	0.0325072	0.00161506	0.00379899	0.00325071	0.00745641	0.3265322	1.673468	0.02447	0.163732	0.568622	1.75864	6.10756	40.8664	2.682809	5.12497	0.0048218	0.00924341	0.034324	0.0189042	0.0272749	0.00514355	0.00232699	0.0256824	0.00259378	0.0159175	0.0107908	0.0117304	0.0192324	0.0151921	0.0210758	0.00697934	0.0226583	0.00442926	0.0138717	0.020969	0.00280759	0.0254771	0.0225062	0.000199175	0.0170551	0.0280155	0.0520226	0.0116118	0.00200213	0.00188577	0.00935153	0.0167268	0.0210724	0.00340091	0.0138528	0.0021005	0.00288045	0.00579094	0.0125707	0.0618501	0.00244822	0.0172988	0.0167934	0.00665208	0.00260549	0.00840303	0.0124085	0.00335874	0.0157538	0.0183845	0.0260939	0.00216662	0.00420324	0.0241918	0.00184407	0.00659418	0.0193008	0.024932	3.89412e-05	0.00646671	0.00259743	0.00450791	0.00784459	0.00295852	0.0085963	0.00739997	0.0282512	0.0460663	0.0437836	0.00217531	0.00511682	0.00437835	0.010043	0.836734	0.163266	0.7424511
90	-916.3408	-1032.008	115.6667	0.000842547	0.0107422	0.0102144	0.0200549	0.00841677	0.00077809	0.00891881	0.00427997	0.00558528	0.00160814	0.012731	0.00225543	0.0126491	0.0182402	0.00102426	0.00352382	0.00129302	0.00558784	0.00552698	0.00244469	0.00305851	0.0248884	0.00175691	0.0010312	0.00506266	0.001597	0.0116349	0.00742013	0.00229178	0.0040651	0.00127711	0.00355926	0.00730767	0.0015401	0.00703456	0.000130998	0.00783677	0.000302821	0.00282731	0.00456821	0.00641233	0.0200519	0.0153963	0.00761165	0.000315587	0.00894179	0.00107133	0.0077516	0.00336981	0.00251089	0.0118932	0.000152136	0.0052212	0.0016422	0.0016788	0.00516821	0.00161036	0.0053075	0.00013748	0.0173545	0.00146586	0.00757096	0.000301653	0.00266476	0.00748686	0.00264747	0.00353824	0.0142156	0.00153933	0.00263861	0.0109691	0.00134598	0.00417469	0.9776733	1.022327	0.0151784	0.129712	0.528769	1.89118	7.70939	65.8829	3.028125	1.045673	0.00200575	0.0255725	0.0243162	0.0477421	0.0200367	0.0018523	0.0212319	0.0101888	0.0132962	0.00382829	0.0303072	0.00536923	0.0301122	0.0434221	0.00243833	0.00838872	0.00307812	0.0133023	0.0131574	0.00581976	0.00728101	0.0592486	0.00418247	0.00245486	0.012052	0.00380178	0.0276978	0.0176642	0.00545575	0.00967727	0.00304025	0.00847308	0.0173964	0.00366633	0.0167463	0.000311851	0.018656	0.000720888	0.00673063	0.010875	0.015265	0.047735	0.0366521	0.0181201	0.000751279	0.0212866	0.00255038	0.0184533	0.00802208	0.00597736	0.0283126	0.000362171	0.0124295	0.00390937	0.00399652	0.0123033	0.00383358	0.0126349	0.000327281	0.0413137	0.00348958	0.0180232	0.000718107	0.00634366	0.017823	0.0063025	0.00842305	0.0338413	0.00366448	0.00628141	0.0261127	0.00320421	0.00993815	0.511163	0.488837	0.4200666
120	-930.82	-1043.978	113.1583	0.0383765	0.03085	0.10196	0.158686	0.0779256	0.00583744	0.0866952	0.0631498	0.0902035	0.0792678	0.100735	0.00467858	0.0282653	0.037861	0.00372571	0.0158549	0.00241869	0.0309673	0.0368708	0.00596826	0.0203094	0.154853	0.0496678	0.0796804	0.0177079	0.0134658	0.00715378	0.0557361	0.0205217	0.0387787	0.00699255	0.0281629	0.0614681	0.0627004	0.0731477	0.00898247	0.0755998	0.0270584	0.00926784	0.0260693	0.0207476	0.104359	0.0924794	0.124453	0.000726046	0.109225	0.0126623	0.0570631	0.0266638	0.00289307	0.0825134	0.0202272	0.0578797	0.0355372	0.0935213	0.00248322	0.0110565	0.029172	0.00424162	0.00605475	0.0033378	0.0407204	0.0339516	0.0123728	0.0271439	0.0154683	0.0223212	0.0966431	0.0249407	0.0323434	0.0572659	0.00242238	0.00388745	0.8292136	1.170786	0.0770907	0.286542	0.6771	1.47689	3.48989	12.9717	1.853061	1.411924	0.012362	0.00993752	0.0328438	0.0511163	0.0251017	0.00188038	0.0279266	0.020342	0.0290567	0.025534	0.0324492	0.00150708	0.00910492	0.0121959	0.00120014	0.00510725	0.000779116	0.00997528	0.011877	0.00192252	0.00654214	0.0498817	0.0159992	0.0256669	0.00570412	0.00433764	0.0023044	0.0179539	0.00661051	0.0124915	0.00225246	0.00907193	0.0198003	0.0201973	0.0235626	0.00289346	0.0243525	0.00871614	0.00298539	0.00839752	0.00668327	0.0336165	0.0297898	0.0400893	0.000233876	0.0351839	0.00407883	0.0183814	0.00858905	0.000931927	0.0265795	0.00651565	0.0186444	0.0114474	0.0301254	0.000799902	0.00356155	0.009397	0.00136632	0.00195038	0.00107518	0.013117	0.0109366	0.00398558	0.00874368	0.00498269	0.00719017	0.031131	0.00803398	0.0104186	0.0184467	0.000780306	0.00125224	0.585393	0.414607	3.1044
150	-869.3995	-984.9451	115.5456	0.0278722	0.00226979	0.0104541	0.00159104	0.00318298	0.00799159	0.0236415	0.0125081	0.0350902	0.0147638	0.00300795	0.00394976	0.00783731	0.0153699	0.00482575	0.0122038	0.00331354	0.00451053	0.0142667	0.00737312	0.00580091	0.0284175	0.016425	0.0227588	0.0122172	0.00521635	0.00487026	0.0088907	0.00117425	0.000682169	0.00333411	0.00375118	0.0222456	0.00584623	0.0116745	0.0103425	0.0215933	0.00707835	0.00679792	0.00540529	0.0415672	0.013009	0.00164133	0.0364802	0.0109324	0.00547419	0.00264072	0.0370506	0.0266743	0.00163724	0.0116266	0.0111135	0.0208403	0.0289834	0.00674125	0.000242796	0.00315802	0.00233165	0.00227026	0.0302422	0.00997445	0.00785454	0.0232475	0.00693092	0.0088343	0.00552798	0.0250364	0.00794922	0.0224819	0.0195	0.0461998	0.00107908	0.0070354	0.9762742	1.023726	0.017089	0.137433	0.538394	1.85738	7.27627	58.5172	2.9424	1.048605	0.030735	0.00250292	0.0115279	0.00175446	0.00350991	0.00881242	0.0260698	0.0137928	0.0386944	0.0162802	0.0033169	0.00435545	0.00864231	0.0169485	0.00532142	0.0134572	0.00365389	0.00497382	0.015732	0.00813043	0.00639674	0.0313363	0.0181121	0.0250965	0.013472	0.00575214	0.0053705	0.00980389	0.00129486	0.000752236	0.00367657	0.00413647	0.0245305	0.00644671	0.0128736	0.0114049	0.0238112	0.00780539	0.00749616	0.00596049	0.0458367	0.0143452	0.00180991	0.0402272	0.0120553	0.00603646	0.00291195	0.0408562	0.0294141	0.00180541	0.0128208	0.012255	0.0229809	0.0319604	0.00743366	0.000267735	0.00348239	0.00257115	0.00250344	0.0333485	0.010999	0.00866131	0.0256353	0.00764281	0.0097417	0.00609577	0.027608	0.00876571	0.024791	0.0215029	0.0509451	0.00118992	0.00775803	0.511863	0.488137	0.9068544
180	-910.4967	-1023.722	113.2256	0.0182463	0.0229444	0.0205792	0.00628123	0.0246321	0.0107364	0.0421916	0.0349618	0.0231881	0.0487779	0.0512522	0.0206126	0.0318386	0.0235255	0.0467897	0.0651012	0.00824914	0.00290911	0.00928787	0.0267896	0.021342	0.0242895	0.0490432	0.0520074	0.0334886	0.0153379	0.0153135	0.0265466	0.0095997	0.00986462	0.0765833	0.0444399	0.0830768	0.0184306	0.0348587	0.0906235	0.0287148	0.0551689	0.00731065	0.0296017	0.0929287	0.0419143	0.0349989	0.0170503	0.0425133	0.0188162	0.023675	0.0222856	0.115007	0.00648168	0.000730382	0.00876371	0.0121016	0.0397689	0.0620882	0.000471141	0.014459	0.00370857	0.0572033	0.0902997	0.0492869	0.0408727	0.0265729	0.0399579	0.0237995	0.0312841	0.0455914	0.0212645	0.0926335	0.0151506	0.122381	0.00302229	0.0076032	1.097049	0.9029505	0.00979194	0.104747	0.494655	2.02161	9.54682	102.125	3.345058	0.8230718	0.00733014	0.00921751	0.00826733	0.00252337	0.0098955	0.00431314	0.0169497	0.0140453	0.00931541	0.0195956	0.0205896	0.00828073	0.0127906	0.00945096	0.0187969	0.0261532	0.00331394	0.00116868	0.00373123	0.0107622	0.00857376	0.00975786	0.0197022	0.020893	0.0134534	0.00616172	0.00615193	0.0106646	0.0038565	0.00396293	0.030766	0.0178529	0.0333746	0.00740415	0.0140038	0.0364063	0.0115356	0.0221631	0.00293692	0.011892	0.0373324	0.0168383	0.0140602	0.00684964	0.017079	0.00755908	0.009511	0.00895283	0.0462022	0.0026039	0.000293418	0.00352066	0.0048616	0.0159764	0.0249428	0.000189272	0.00580865	0.00148985	0.0229804	0.0362763	0.0198001	0.0164199	0.0106752	0.0160524	0.00956101	0.0125678	0.0183155	0.00854263	0.0372138	0.00608648	0.0491642	0.00121415	0.00305445	0.451475	0.548525	2.489223
210	-874.6269	-990.2791	115.6522	0.000968022	0.000549909	0.00888204	0.00154615	0.0116013	0.0245207	0.0180802	0.0225114	0.0067294	0.0199918	0.000815628	0.0160382	0.0142473	0.0109402	0.0383039	0.0554836	0.000411482	0.00546316	0.00790005	0.0124581	0.0134116	0.0032741	0.0161305	0.0207174	0.00355928	0.00344046	0.0043834	0.0124022	0.00656148	0.00458741	0.0601471	0.024764	0.00917906	0.026277	0.0128666	0.0282161	0.0133534	0.0103648	0.00490566	0.00266405	0.0432152	0.0201929	0.0046245	0.0231412	0.0355311	0.0170665	0.00434196	0.0314092	0.0160898	0.00932327	0.00155675	0.000585522	0.00225123	0.00237584	0.0043508	0.00379998	0.00638496	0.00712321	0.0149811	0.0185033	0.020373	0.00737905	0.0103165	0.0191625	0.0149975	0.00867537	0.0136951	0.0122908	0.0318037	0.0098412	0.0569115	0.0058289	0.00152446	1.138015	0.8619846	0.0152617	0.130058	0.529209	1.88961	7.68885	65.5236	3.02417	0.7574455	0.000932318	0.000529626	0.00855443	0.00148913	0.0111734	0.0236163	0.0174133	0.0216811	0.00648119	0.0192544	0.000785544	0.0154466	0.0137218	0.0105367	0.0368911	0.0534372	0.000396305	0.00526165	0.00760866	0.0119986	0.0129169	0.00315334	0.0155356	0.0199533	0.003428	0.00331357	0.00422172	0.0119447	0.00631946	0.00441821	0.0579287	0.0238506	0.0088405	0.0253079	0.012392	0.0271754	0.0128609	0.00998251	0.00472472	0.00256579	0.0416213	0.0194482	0.00445393	0.0222877	0.0342206	0.016437	0.00418181	0.0302507	0.0154963	0.0089794	0.00149933	0.000563926	0.0021682	0.00228821	0.00419033	0.00365982	0.00614945	0.00686048	0.0144286	0.0178209	0.0196215	0.00710688	0.009936	0.0184557	0.0144444	0.00835539	0.01319	0.0118374	0.0306306	0.00947822	0.0548123	0.00561391	0.00146823	0.430992	0.569008	1.038296
240	-884.6349	-999.4902	114.8553	0.00141915	0.00038478	0.0199474	0.00256485	0.00802355	0.00395345	0.00894161	0.00931497	0.00211208	0.0101853	0.00175794	0.00219437	0.00073657	0.00115795	0.0173046	0.00177506	0.000656298	0.00540567	0.00138037	0.0032531	0.00375705	0.0103321	0.0040712	0.00342136	0.00294307	0.002897	0.00332417	0.00169283	0.000893404	0.00785739	0.0299375	0.0164808	0.00132845	0.014184	0.0188546	0.0148995	0.00686804	0.0125909	0.00148481	0.00479676	0.022843	0.00645085	0.006733	0.007668	0.0182747	0.0130256	0.00591079	0.0141364	0.00633342	0.0028137	0.0103048	0.000993913	0.00199411	0.00104123	0.0101838	0.0028139	0.00308175	0.000535837	0.00606755	0.0066163	0.0381029	0.00870905	0.0123516	0.0065146	0.0120723	0.0234398	0.0167462	0.000404753	0.00918049	0.00650375	0.0185188	0.00244143	0.0169595	0.8336721	1.166328	0.00752038	0.0920951	0.475183	2.10445	10.8583	132.972	3.535907	1.399025	0.00242651	0.00065791	0.0341067	0.00438546	0.0137189	0.00675975	0.0152887	0.0159271	0.00361131	0.0174153	0.00300579	0.00375201	0.00125941	0.00197989	0.0295879	0.00303505	0.00112216	0.0092428	0.0023602	0.00556227	0.00642393	0.0176663	0.00696108	0.00584995	0.00503217	0.00495339	0.00568378	0.00289446	0.00152757	0.0134348	0.0511881	0.0281795	0.00227143	0.0242523	0.0322382	0.0254756	0.0117432	0.0215283	0.00253879	0.00820167	0.0390577	0.0110299	0.0115123	0.013111	0.0312467	0.0222717	0.0101065	0.0241709	0.0108291	0.00481096	0.0176195	0.00169943	0.0034096	0.00178033	0.0174127	0.0048113	0.00526928	0.000916193	0.0103745	0.0113128	0.0651497	0.014891	0.0211192	0.0111389	0.0206417	0.0400782	0.0286333	0.000692061	0.0156971	0.0111203	0.031664	0.00417444	0.028998	0.583164	0.416836	0.5848519
270	-894.1644	-1007.409	113.2442	0.00607454	0.00174235	0.0851706	0.00591869	0.0194448	0.0419834	0.0206338	0.00349939	0.03561	0.0218673	0.00288475	0.000379617	0.00679674	0.0278204	0.00473405	0.00568013	0.00112544	0.00928951	0.00504569	0.0340177	0.0503737	0.00589564	0.0115145	0.0439148	0.00225069	0.00359873	0.0281224	0.00839438	0.0010708	0.00571757	0.0339434	0.0428268	0.0149365	0.0048529	0.00645989	0.00332034	0.00749125	0.0163182	0.0053981	0.0398416	0.0426621	0.0225995	0.0198022	0.0385195	0.042171	0.0637655	0.0131184	0.0519099	0.0134733	0.0117297	0.0419068	0.00226732	0.00447954	5.34788e-05	0.0169798	0.00612869	0.0253509	0.00254937	0.0108706	0.00767167	0.0684428	0.045498	0.0109095	0.0127884	0.0278584	0.0889749	0.0254222	0.0344689	0.0339319	0.00677531	0.0381692	0.0429228	0.0204041	0.6131834	1.386817	0.00675072	0.0873712	0.467441	2.13931	11.4454	148.132	3.613975	2.261667	0.00386781	0.0011094	0.0542303	0.00376858	0.012381	0.0267319	0.0131381	0.00222815	0.0226738	0.0139234	0.00183679	0.000241712	0.00432766	0.0177139	0.00301429	0.00361668	0.000716598	0.00591486	0.00321272	0.0216599	0.0320742	0.0037539	0.00733156	0.0279617	0.00143307	0.0022914	0.0179062	0.00534491	0.000681804	0.00364052	0.0216126	0.0272689	0.00951044	0.00308996	0.00411317	0.00211415	0.00476987	0.0103902	0.00343711	0.0253681	0.027164	0.0143897	0.0126086	0.0245263	0.0268513	0.0406011	0.00835283	0.0330524	0.0085788	0.0074686	0.0266831	0.00144366	0.00285223	3.40512e-05	0.0108115	0.00390229	0.0161416	0.00162324	0.00692156	0.00488474	0.0435792	0.0289697	0.00694637	0.00814267	0.0177381	0.0566525	0.0161869	0.0219472	0.0216053	0.00431401	0.0243033	0.02733	0.0129918	0.693408	0.306592	1.570537
