Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1306.988	-1422.04	115.052	0.00576717	0.00340744	0.00237806	0.00244314	0.00210297	0.00775702	0.00116768	0.00661938	0.00148782	0.00247291	0.00349571	0.00110598	0.000252032	0.00497193	0.00688824	0.00832254	0.00842699	0.000289334	0.00235907	0.0126041	0.00265029	0.00134807	0.000489248	0.00120509	0.00253568	0.000846947	0.00107564	0.00326964	0.00214001	0.00219438	0.00180203	0.00251584	0.0089116	0.0013687	0.0096667	0.000586447	0.0211073	0.00406632	0.00562377	0.0104836	0.00469504	0.0035555	0.00638459	0.00476599	0.00414245	0.000612355	0.00503306	0.00873473	0.00674053	0.00371145	0.00152155	0.00544207	0.0084329	0.00407846	0.00189105	0.000266159	0.00167489	0.00193602	0.00779361	5.63781e-05	0.000904114	0.00147999	0.00205261	0.00841887	0.000932535	0.00133697	0.0109802	0.00810688	0.00494189	0.00627533	0.000271738	0.00355673	0.00381915	0.2593482	1.740652	0.180499	0.433891	0.770672	1.29757	2.30472	5.5402	1.237915	6.71164	0.0190491	0.0112549	0.0078548	0.00806976	0.00694617	0.0256217	0.00385688	0.021864	0.00491433	0.00816809	0.0115464	0.00365309	0.00083247	0.0164224	0.022752	0.0274896	0.0278346	0.000955678	0.00779206	0.0416316	0.00875399	0.00445272	0.001616	0.00398043	0.00837541	0.00279749	0.00355287	0.0107997	0.00706851	0.00724809	0.00595215	0.00830988	0.0294353	0.00452085	0.0319294	0.00193705	0.069718	0.0134312	0.0185755	0.0346276	0.0155078	0.0117439	0.0210885	0.0157422	0.0136826	0.00202263	0.0166243	0.028851	0.0222642	0.012259	0.00502572	0.0179753	0.0278541	0.0134713	0.0062462	0.000879131	0.00553222	0.00639473	0.0257425	0.000186219	0.00298631	0.00488845	0.00677984	0.0278078	0.00308019	0.00441605	0.0362678	0.0267773	0.0163232	0.0207276	0.000897558	0.011748	0.0126148	0.870326	0.129674	0.3027526
30	-1131.225	-1248.017	116.7925	0.00113666	0.0156034	0.0101805	0.00132109	0.0166101	0.00257242	0.00383889	0.00138479	0.00680459	0.00852081	0.00144194	0.00253006	0.019035	0.0171523	0.0117765	0.0119554	0.0192777	0.0032073	0.00895233	0.0288333	0.0198559	0.0105663	0.00260317	0.00161001	0.00244801	0.0197925	0.00271064	0.00737152	0.00466795	0.00358879	0.0104883	0.0102703	0.0121672	0.00473445	0.0171534	0.000153589	0.00157586	0.00636932	0.0063513	0.0157768	0.0122097	0.0197255	0.0214	0.00783701	0.00648443	0.000922876	0.00704437	0.00918516	0.00133292	0.000807956	0.0123862	0.0115104	0.0145783	0.0202028	0.00330247	0.0041106	0.023835	0.00429556	0.0072818	0.0019358	0.00434391	0.0183846	0.00242747	0.0192592	0.0025582	0.0116229	0.00690434	0.0166371	0.00737924	0.00145818	0.000375939	0.00607533	0.012982	0.3433198	1.65668	0.947655	0.974119	0.991853	1.00821	1.02657	1.05524	0.0388758	4.825472	0.00174018	0.0238881	0.0155859	0.00202252	0.0254292	0.00393826	0.00587716	0.00212005	0.0104175	0.013045	0.00220755	0.00387341	0.0291417	0.0262594	0.0180293	0.0183032	0.0295133	0.00491023	0.0137056	0.0441424	0.0303984	0.0161764	0.00398533	0.00246485	0.00374779	0.0303014	0.00414987	0.0112855	0.00714641	0.00549428	0.0160571	0.0157233	0.0186274	0.00724822	0.026261	0.000235138	0.00241256	0.00975113	0.00972354	0.0241536	0.0186925	0.0301989	0.0327624	0.0119981	0.00992736	0.00141288	0.0107846	0.0140621	0.00204063	0.00123694	0.0189627	0.017622	0.0223188	0.0309296	0.00505593	0.00629314	0.0364903	0.0065763	0.0111481	0.00296362	0.00665032	0.0281459	0.00371635	0.0294849	0.00391649	0.0177941	0.0105702	0.0254706	0.0112973	0.00223241	0.000575546	0.00930104	0.0198748	0.82834	0.17166	0.6531877
60	-1447.66	-1567.187	119.5268	0.00243617	0.0172067	0.0050243	0.00250111	0.00945902	0.00501681	0.00546478	0.00853596	0.00543367	0.00566559	0.00475755	0.00211636	0.00180379	0.022688	0.00716579	0.0170561	0.0153938	0.00583157	0.0223741	0.00394677	0.00815155	0.00764512	0.00660775	0.00170661	0.000680685	0.00659128	0.0193554	0.0062151	0.0210097	0.00029806	0.00460601	0.00573473	0.00584161	0.00416376	0.0167652	0.00464886	0.00473958	0.00508609	0.0165602	0.00476099	0.015471	0.0102919	0.0174996	0.0157373	0.000589032	0.0189151	0.00624286	0.00274305	0.0131897	0.00254858	0.0139738	0.00577218	0.0048406	0.0161326	0.0010572	0.00517866	0.00176452	0.00144203	0.00835661	0.00605259	0.00410728	0.0105035	0.00224216	0.0268476	0.00266175	0.00586678	0.00340566	0.0239226	0.00589255	0.000258515	0.00276676	0.0210137	0.0103665	1.476763	0.5232366	0.859387	0.928761	0.977207	1.02332	1.0767	1.16362	0.1095707	0.3543131	0.00400225	0.0282679	0.00825413	0.00410893	0.0155397	0.00824184	0.00897778	0.0140233	0.00892668	0.00930767	0.00781592	0.00347685	0.00296334	0.0372728	0.0117723	0.0280205	0.0252897	0.00958036	0.0367572	0.00648393	0.0133917	0.0125597	0.0108555	0.0028037	0.00111826	0.0108285	0.031798	0.0102104	0.0345157	0.000489666	0.00756696	0.00942126	0.00959685	0.0068404	0.0275425	0.00763736	0.00778639	0.00835566	0.0272058	0.00782156	0.0254165	0.016908	0.0287491	0.0258539	0.000967687	0.0310746	0.010256	0.0045064	0.0216686	0.00418691	0.0229568	0.00948279	0.00795235	0.0265033	0.00173681	0.00850774	0.00289883	0.00236902	0.0137286	0.00994346	0.00674763	0.0172556	0.00368353	0.0441064	0.00437283	0.0096382	0.00559496	0.0393011	0.00968054	0.000424699	0.00454535	0.0345223	0.0170305	0.261618	0.738382	0.6087006
90	-1307.271	-1423.577	116.3067	0.00581789	0.0191153	0.0272396	0.00228621	0.0407411	0.00328313	0.0245768	0.0461923	0.00582498	0.0121899	0.0121823	0.0102497	0.0264177	0.011646	0.0136012	0.000696217	0.00585714	0.00679976	0.0131065	0.00701527	0.0317584	0.00489898	0.0126945	0.00350114	0.0204918	0.00599024	0.0215127	0.0121154	0.000427921	0.0109678	0.00970875	0.00641145	0.00395023	0.000469302	0.0315802	0.00638171	0.00539214	0.00380138	0.00202713	0.00386157	0.0273669	0.0315098	0.0125516	0.00396632	0.00102129	0.033621	0.0240774	0.00138137	0.0138078	0.00324876	0.00140061	0.00957072	0.00866727	0.00111945	0.00201859	0.0188858	0.0223744	0.00344267	0.002353	0.0207831	0.00102709	0.0602726	0.000683104	0.0161534	0.00211362	0.0117916	0.0105913	0.033742	0.00611391	0.011897	0.0280144	0.0295484	0.00664119	0.4692516	1.530748	0.318296	0.572176	0.840144	1.19027	1.74771	3.14173	0.8277503	3.262106	0.00609497	0.0200257	0.0285369	0.0023951	0.0426814	0.00343949	0.0257472	0.0483922	0.0061024	0.0127705	0.0127625	0.0107379	0.0276759	0.0122007	0.0142489	0.000729375	0.00613609	0.0071236	0.0137307	0.00734937	0.0332709	0.0051323	0.0132991	0.00366789	0.0214678	0.00627552	0.0225373	0.0126924	0.000448301	0.0114901	0.0101711	0.0067168	0.00413837	0.000491653	0.0330842	0.00668564	0.00564894	0.00398243	0.00212367	0.00404548	0.0286702	0.0330105	0.0131494	0.00415522	0.00106993	0.0352223	0.0252241	0.00144716	0.0144654	0.00340348	0.00146731	0.0100265	0.00908006	0.00117276	0.00211472	0.0197852	0.02344	0.00360663	0.00246507	0.0217729	0.00107601	0.0631431	0.000715638	0.0169227	0.00221428	0.0123532	0.0110958	0.035349	0.00640509	0.0124636	0.0293487	0.0309557	0.00695748	0.765374	0.234626	0.9545393
120	-1120.625	-1238.679	118.0541	0.00563158	0.0450176	0.0554374	0.0279866	0.118809	0.0300669	0.0230483	0.0932404	0.0137182	0.00510078	0.0300944	0.0243255	0.0268962	0.0179284	0.0140662	0.0235923	0.0038207	0.0160138	0.00795237	0.00500857	0.0308769	0.0538265	0.0482542	0.00432469	0.000498268	0.0253105	0.00818615	0.00486031	0.00591857	0.00761897	0.0268413	0.0125881	0.033998	0.0191172	0.0480325	0.0107449	0.0321106	0.0146396	0.00703418	0.0193649	0.0210284	0.0742074	0.00686601	0.0106229	0.000827306	0.0374556	0.15382	0.00576367	0.0283795	0.0094325	0.0149532	0.0117002	0.0204119	0.00746063	0.0344937	0.00132752	0.00545422	0.0214616	0.01337	0.0351566	0.00152508	0.015044	0.0188127	0.00569147	0.00119903	0.0258139	0.0184603	0.0276425	0.0134067	0.00360009	0.0131534	0.0695882	0.00578204	1.852061	0.1479385	0.189743	0.44459	0.776551	1.28775	2.24926	5.27029	1.201802	0.07987778	0.00324434	0.0259346	0.0319374	0.016123	0.0684459	0.0173215	0.0132781	0.0537156	0.00790301	0.00293855	0.0173373	0.0140139	0.0154948	0.0103285	0.00810352	0.0135915	0.0022011	0.00922553	0.00458135	0.00288543	0.0177881	0.0310093	0.0277992	0.00249144	0.000287051	0.0145813	0.00471603	0.00280002	0.00340968	0.00438928	0.0154633	0.00725198	0.0195862	0.0110134	0.0276715	0.00619015	0.0184989	0.00843386	0.00405238	0.0111561	0.0121144	0.0427508	0.0039555	0.00611982	0.00047661	0.0215781	0.0886156	0.00332044	0.0163494	0.00543405	0.00861454	0.00674049	0.0117593	0.00429806	0.0198718	0.00076478	0.00314217	0.012364	0.00770245	0.0202537	0.000878595	0.0086668	0.010838	0.00327885	0.000690758	0.0148713	0.0106349	0.0159248	0.00772358	0.00207401	0.00757763	0.0400897	0.00333103	0.0739693	0.926031	1.735814
150	-950.3315	-1065.518	115.1861	0.00497242	0.0308638	0.0291386	0.0011096	0.0365885	0.0166545	0.0184036	0.049884	0.0037735	0.00109104	0.00974334	0.0119578	0.00138929	0.00662993	0.00233858	0.0174087	0.00206798	0.00160021	0.00307895	0.00398499	0.0232818	0.0642494	0.0131148	0.00548072	0.00272878	0.0150669	0.00202001	0.0082346	0.000278589	0.0239478	0.0287905	0.00697447	0.0226432	0.0414626	0.0279987	0.0103131	0.038207	0.0409235	0.00378199	0.0129967	0.0350182	0.0172827	0.00877319	0.00766036	0.0004292	0.014382	0.0681101	0.0586254	0.0540962	0.0160878	0.00647536	0.00403626	0.0139727	0.10312	0.00923224	2.50298e-05	0.0707852	0.000748059	0.00904833	0.0233857	0.000649995	0.0123441	0.0340601	0.00623677	0.0088832	0.00410138	0.0197889	0.0261271	0.00762316	0.0125638	0.00708279	0.00958884	0.00688518	1.176846	0.8231536	0.011367	0.112651	0.506009	1.97625	8.87699	87.9736	3.237206	0.6994572	0.00376014	0.0233391	0.0220345	0.00083908	0.0276682	0.0125941	0.0139167	0.0377222	0.00285351	0.000825039	0.0073679	0.00904251	0.00105058	0.00501354	0.00176843	0.0131645	0.0015638	0.00121007	0.0023283	0.00301344	0.0176057	0.0485853	0.00991741	0.00414452	0.0020635	0.0113936	0.00152753	0.006227	0.000210668	0.0181093	0.0217713	0.00527409	0.0171227	0.031354	0.0211726	0.00779876	0.028892	0.0309463	0.00285993	0.00982805	0.0264808	0.0130692	0.00663428	0.00579275	0.00032456	0.0108756	0.0515047	0.0443324	0.0409075	0.0121656	0.00489666	0.00305221	0.0105661	0.0779793	0.00698141	1.89275e-05	0.0535276	0.000565681	0.00684233	0.0176842	0.000491525	0.00933457	0.0257562	0.00471624	0.00671747	0.00310146	0.0149644	0.0197573	0.00576463	0.00950077	0.00535599	0.00725107	0.00520656	0.411577	0.588423	1.322404
180	-1405.085	-1522.362	117.2772	0.000982242	0.0336787	0.0124568	0.00321925	0.0208707	0.00139697	0.00388998	0.00650798	0.000980928	0.00172422	0.0102134	0.0225178	0.00260727	0.00379792	0.0128371	0.0120169	0.0122991	0.000327948	0.0149723	0.00356248	0.0252745	0.0333523	0.0201143	0.00661772	0.000213761	0.0134694	0.00262887	0.00197441	0.0027409	0.0492091	0.0391331	0.003805	0.00556207	0.0348453	0.0101207	0.00862755	0.031765	0.0123209	0.0225343	0.0595886	0.00638485	0.00246752	0.0296507	0.00855941	0.00408448	0.0108755	0.00293752	0.0137587	0.0100434	0.00813374	0.0108801	0.00195109	0.0124912	0.021075	0.00825339	1.01419e-05	0.022054	0.00406907	0.037692	0.0209062	0.0162452	0.0294369	0.0304488	0.010921	0.00835901	0.00875139	0.0618363	0.00904597	0.00700249	0.00562971	0.000925093	0.000192392	0.0151211	0.7226954	1.277305	0.464179	0.687768	0.889785	1.12387	1.45398	2.15434	0.554944	1.767418	0.000977403	0.0335128	0.0123954	0.00320339	0.0207679	0.00139008	0.00387082	0.00647591	0.000976095	0.00171573	0.010163	0.0224069	0.00259442	0.00377921	0.0127738	0.0119577	0.0122385	0.000326332	0.0148985	0.00354493	0.02515	0.033188	0.0200152	0.00658512	0.000212708	0.013403	0.00261592	0.00196469	0.00272739	0.0489666	0.0389403	0.00378625	0.00553467	0.0346736	0.0100709	0.00858504	0.0316085	0.0122602	0.0224233	0.059295	0.00635339	0.00245536	0.0295046	0.00851724	0.00406436	0.0108219	0.00292305	0.0136909	0.00999391	0.00809367	0.0108264	0.00194148	0.0124297	0.0209712	0.00821273	1.00919e-05	0.0219454	0.00404903	0.0375063	0.0208032	0.0161652	0.0292919	0.0302988	0.0108672	0.00831783	0.00870828	0.0615316	0.00900141	0.006968	0.00560198	0.000920535	0.000191444	0.0150466	0.638652	0.361348	1.004951
210	-1087.408	-1203.447	116.0393	0.000284046	0.00901593	0.00109594	0.000967056	0.0117433	0.000563042	0.00128347	0.00571978	0.000376769	0.000691162	1.3982e-05	0.00400306	0.00159768	0.000889967	0.00158139	0.00321698	0.000367823	0.00128897	0.00149744	0.00152155	0.00841883	0.000989113	0.00236347	0.0058631	0.00273073	0.00789589	0.000394518	0.0010749	0.000636459	0.0131735	0.0191976	0.0140833	0.000303312	0.00201866	0.0174161	0.00657271	0.00404133	0.00329835	0.00333348	0.00940252	0.00304388	0.00172144	0.00464018	0.000675532	0.00637647	0.00584962	0.00131228	0.0120981	0.00176135	0.00129116	0.00164159	0.00139783	0.00244616	0.00657605	0.00275818	1.04717e-05	0.00166129	0.00545523	0.00393105	0.0053562	0.000844995	0.00380506	0.00823532	0.00462052	0.00147647	0.00144062	0.016145	0.00356789	0.00653624	0.00282081	0.00115323	0.000474145	0.00111003	1.043769	0.956231	0.0245238	0.163907	0.568812	1.75805	6.10102	40.7767	2.68122	0.9161327	0.000968906	0.0307541	0.00373837	0.00329871	0.0400573	0.00192059	0.00437803	0.0195107	0.00128519	0.00235762	4.7694e-05	0.0136548	0.00544982	0.00303576	0.00539426	0.0109734	0.00125468	0.00439679	0.00510791	0.00519014	0.0287174	0.00337395	0.00806199	0.0199996	0.00931475	0.0269336	0.00134574	0.00366658	0.00217102	0.0449359	0.0654849	0.0480392	0.00103462	0.00688582	0.0594077	0.0224201	0.0137853	0.011251	0.0113708	0.0320728	0.010383	0.005872	0.0158281	0.0023043	0.0217507	0.0199536	0.00447631	0.0412676	0.00600812	0.00440425	0.00559961	0.00476812	0.00834407	0.0224315	0.00940841	3.57199e-05	0.00566682	0.0186083	0.0134092	0.0182705	0.00288235	0.0129794	0.0280914	0.015761	0.00503639	0.0049141	0.0550721	0.0121704	0.0222957	0.00962204	0.00393378	0.00161735	0.00378643	0.478115	0.521885	0.2931615
240	-1183.552	-1300.917	117.3646	0.000851851	0.0086484	0.00825256	0.00221145	0.042001	0.0041795	0.00640232	0.00566808	0.0222857	0.00156445	0.0034208	0.00158357	0.000371472	0.00512629	0.0174846	0.00360712	0.00090882	0.0167362	0.00481364	0.00390944	0.0482231	0.00348933	0.00294085	0.0011547	0.0142319	0.0353711	0.000838494	0.0174769	0.00354325	0.0343593	0.0644193	0.052396	0.00883373	0.0118375	0.045176	0.0477587	0.0150355	0.0190193	0.00827236	0.00135018	0.00710638	0.00640454	0.0172635	0.00138157	0.0367311	0.0198357	0.00507917	0.0348993	0.006553	0.00451024	0.00760155	0.0086105	0.0254927	0.00248007	0.00492964	0.00487959	0.00734145	0.032929	0.0106143	0.0211667	0.00184545	0.00574564	0.00421955	0.00626481	0.00755845	0.00416684	0.0633452	0.00204925	0.00862151	0.0133881	0.00412145	0.00190109	0.00363494	1.987801	0.0121992	0.0170356	0.137224	0.538138	1.85826	7.28737	58.7005	2.94466	0.006137036	0.000861825	0.00874966	0.00834918	0.00223734	0.0424928	0.00422843	0.00647728	0.00573445	0.0225466	0.00158276	0.00346086	0.00160212	0.000375821	0.00518631	0.0176893	0.00364935	0.000919461	0.0169321	0.00487	0.00395521	0.0487877	0.00353018	0.00297528	0.00116822	0.0143985	0.0357852	0.000848312	0.0176815	0.00358474	0.0347616	0.0651736	0.0530094	0.00893716	0.0119761	0.045705	0.0483179	0.0152116	0.019242	0.00836922	0.00136598	0.00718959	0.00647953	0.0174657	0.00139775	0.0371611	0.0200679	0.00513864	0.035308	0.00662972	0.00456305	0.00769055	0.00871132	0.0257911	0.00250911	0.00498736	0.00493672	0.00742741	0.0333146	0.0107386	0.0214145	0.00186706	0.00581291	0.00426895	0.00633816	0.00764695	0.00421563	0.0640869	0.00207325	0.00872245	0.0135448	0.00416971	0.00192335	0.0036775	0.0060996	0.9939	0.9884269
270	-1250	-1370.309	120.3088	0.000645552	0.0286609	0.00439574	0.00176892	0.0202973	0.0155272	0.00641803	0.00149079	0.0128147	0.0100817	0.00174307	0.000187289	0.00205103	0.00927185	0.0157514	0.0085552	0.0102564	0.0128223	0.00167887	0.0139145	0.0282288	0.0206569	0.000830399	0.00183265	0.00487655	0.0137037	0.00715448	0.0141569	0.00418957	0.00198358	0.0332694	0.04032	0.0112815	0.000662381	0.0231324	0.00803254	0.00326162	0.0103961	0.00266433	0.0011924	0.0106914	0.00497517	0.00532093	0.00784387	0.0282655	0.00935386	0.019839	0.0059228	0.001672	0.00185984	0.0213641	0.00260647	0.0142717	0.00136565	0.00877401	0.00137406	0.00506729	0.0298289	0.00299811	0.00136628	0.00411169	0.00127484	0.00251937	0.00240983	0.0434497	0.0134564	0.0104444	0.0346272	0.00528123	0.0166	0.00431901	0.00390374	0.00737802	1.933848	0.06615173	0.655475	0.81383	0.937752	1.06638	1.22876	1.52561	0.3054211	0.0342073	0.000866867	0.0384867	0.00590274	0.00237536	0.0272559	0.0208505	0.00861833	0.00200188	0.0172079	0.013538	0.00234064	0.000251497	0.00275419	0.0124505	0.0211515	0.0114882	0.0137726	0.0172182	0.00225444	0.0186848	0.0379065	0.0277388	0.00111509	0.00246095	0.00654839	0.0184017	0.00960725	0.0190104	0.00562589	0.00266361	0.0446751	0.0541429	0.0151492	0.000889465	0.0310629	0.0107863	0.0043798	0.0139602	0.00357774	0.00160119	0.0143568	0.00668082	0.00714511	0.010533	0.0379558	0.0125607	0.0266404	0.00795332	0.00224522	0.00249746	0.0286884	0.00350005	0.0191644	0.00183384	0.011782	0.00184513	0.00680451	0.0400551	0.00402595	0.00183468	0.00552131	0.0017119	0.00338308	0.00323599	0.0583456	0.0180697	0.0140251	0.0464985	0.0070918	0.022291	0.0057997	0.00524206	0.00990744	0.0330759	0.966924	0.7446953
